Summary,Processed Summaries,Sentiment Scores,Compound Score
"The Fed's plans to raise interest rates aggressively this year to combat high inflation have invited a massive sell-off in the tech industry. Furthermore, tech companies have been suffering from a global shortage in semiconductors for quite some time.","['fed', 'plan', 'raise', 'interest', 'rate', 'aggressively', 'year', 'combat', 'high', 'inflation', 'invited', 'massive', 'tech', 'industry', 'furthermore', 'tech', 'company', 'suffering', 'global', 'shortage', 'semiconductor', 'quite', 'time']","{'neg': 0.318, 'neu': 0.584, 'pos': 0.097, 'compound': -0.7003}",-0.7003
Buffett said he was seeking to profit off the large gap between the company's stock price and what Microsoft has agreed to pay to acquire it.,"['buffett', 'said', 'seeking', 'profit', 'large', 'gap', 'company', 'stock', 'price', 'microsoft', 'agreed', 'pay', 'acquire']","{'neg': 0.085, 'neu': 0.61, 'pos': 0.305, 'compound': 0.5574}",0.5574
Warren Buffett on Saturday said Berkshire Hathaway has been increasing its stake in Activision Blizzard in a merger arbitrage play.,"['warren', 'buffett', 'saturday', 'said', 'berkshire', 'hathaway', 'increasing', 'stake', 'activision', 'blizzard', 'merger', 'arbitrage', 'play']","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.34}",0.34
Apple stock is a bit lower after the earnings report. How will it trade from here? Check the chart for hints.,"['apple', 'stock', 'bit', 'lower', 'earnings', 'report', 'trade', 'check', 'chart', 'hint']","{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}",-0.296
Amazon stock is getting smoked on earnings and is sitting on a key support area. Here's what to watch.,"['amazon', 'stock', 'getting', 'smoked', 'earnings', 'sitting', 'key', 'support', 'area', 'watch']","{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5267}",0.5267
A Friday securities filing lays out the longtime videogame boss's stake in the Call of Duty publisher and potential severance.,"['friday', 'security', 'filing', 'lay', 'longtime', 'videogame', 'bos', 'stake', 'call', 'duty', 'publisher', 'potential', 'severance']","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.34}",0.34
"Pinterest might look cheap, but it doesn't look like a great takeover target.","['pinterest', 'might', 'look', 'cheap', 'look', 'like', 'great', 'takeover', 'target']","{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.765}",0.765
Safe and stable companies are getting investors' attention.,"['safe', 'stable', 'company', 'getting', 'investor', 'attention']","{'neg': 0.0, 'neu': 0.44, 'pos': 0.56, 'compound': 0.6249}",0.6249
"Stock Market Volatile; Apple, Facebook Are Key Earnings, Tesla CEO Elon Musk Buys Twitter: Weekly Review Investor's Business Daily","['stock', 'market', 'volatile', 'apple', 'facebook', 'key', 'earnings', 'tesla', 'ceo', 'elon', 'musk', 'buy', 'twitter', 'weekly', 'review', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Amazon sees shares tumble in biggest intraday drop in a decade Al Jazeera English,"['amazon', 'see', 'share', 'tumble', 'biggest', 'intraday', 'drop', 'decade', 'jazeera', 'english']","{'neg': 0.162, 'neu': 0.538, 'pos': 0.3, 'compound': 0.2023}",0.2023
"Investors and guests fill the arena as they arrive for the first in-person annual meeting since 2019 of Berkshire Hathaway Inc in Omaha, Nebraska, U.S. April 30, 2022. REUTERS/Scott Morgan","['investor', 'guest', 'fill', 'arena', 'arrive', 'first', 'annual', 'meeting', 'since', 'berkshire', 'hathaway', 'inc', 'omaha', 'nebraska', 'april', 'morgan']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"The world is in the midst of a digital transformation and Qualcomm Inc  ( NASDAQ: QCOM )  is at the center of it.Qualcomm's Role: Amazon.com Inc's  ( NASDAQ: AMZN )  AWS and Microsoft Corp's  ( NASDAQ: MSFT )  Azure are holding down the cloud side of the transformation, but silicon is needed on the","['world', 'midst', 'digital', 'transformation', 'qualcomm', 'inc', 'nasdaq', 'qcom', 'center', 'role', 'inc', 'nasdaq', 'amzn', 'aws', 'microsoft', 'corp', 'nasdaq', 'msft', 'azure', 'holding', 'cloud', 'side', 'transformation', 'silicon', 'needed']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
E-commerce giant Amazon and automaker Ford both have stakes in a company that is becoming a financial headache.,"['giant', 'amazon', 'automaker', 'ford', 'stake', 'company', 'becoming', 'financial', 'headache']","{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.1779}",0.1779
E-commerce giant Amazon and automaker Ford both have stakes in a company that is becoming a financial headache.,"['giant', 'amazon', 'automaker', 'ford', 'stake', 'company', 'becoming', 'financial', 'headache']","{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.1779}",0.1779
"""From historic levels of inflation to the Russia-Ukraine conflict, unprecedented geopolitical forces are converging on today's business leaders, requiring innovative solutions,"" said Penn. ""Brand leadership in times of chaos is an invaluable competitive advantage; with my insights into modern brand strategy, global change, and business leadership, I hope this newsletter helps C-Suite leaders 'hit the mark' on the challenges facing their organizations and consumers today.""","['historic', 'level', 'inflation', 'conflict', 'unprecedented', 'geopolitical', 'force', 'converging', 'today', 'business', 'leader', 'requiring', 'innovative', 'solution', 'said', 'penn', 'brand', 'leadership', 'time', 'chaos', 'invaluable', 'competitive', 'advantage', 'insight', 'modern', 'brand', 'strategy', 'global', 'change', 'business', 'leadership', 'hope', 'newsletter', 'help', 'leader', 'mark', 'challenge', 'facing', 'organization', 'consumer', 'today']","{'neg': 0.112, 'neu': 0.595, 'pos': 0.294, 'compound': 0.7783}",0.7783
"Much like that high school chemistry class where you suddenly realized mass is not conserved in a chemical reaction or the Bunsen burner is probably not the best way to light a cigarette, the stock and crypto markets also have those ""a-ha"" moments.And no, we don't mean playing A-ha, the '80s band f","['much', 'like', 'high', 'school', 'chemistry', 'class', 'suddenly', 'realized', 'mass', 'conserved', 'chemical', 'reaction', 'bunsen', 'burner', 'probably', 'best', 'way', 'light', 'cigarette', 'stock', 'crypto', 'market', 'also', 'mean', 'playing', 'band']","{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.8176}",0.8176
Market participants sell top video game stocks after Activision's weak earnings results.,"['market', 'participant', 'sell', 'top', 'video', 'game', 'stock', 'activision', 'weak', 'earnings', 'result']","{'neg': 0.212, 'neu': 0.657, 'pos': 0.131, 'compound': -0.2732}",-0.2732
"This Event will be Hosted by Academy Award-Winning Producer Terrence JNEW YORK, April 29, 2022 /PRNewswire/ -- TEDxWaterStreet REImagine, our second in-person event since the COVID-19 pandemic, will take place on Wednesday, May 4, 2022, at IPIC Theatre, 11 Fulton St, New York, NY 10038; at 11:00 am","['event', 'hosted', 'academy', 'producer', 'terrence', 'jnew', 'york', 'april', 'tedxwaterstreet', 'reimagine', 'second', 'event', 'since', 'pandemic', 'take', 'place', 'wednesday', 'may', 'ipic', 'theatre', 'fulton', 'new', 'york']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Apple (AAPL) is a stellar company that is a staple in most investors' portfolios. A mega-cap giant, the company is known for providing investors with serious gains with minimal drawdowns along the way.","['apple', 'aapl', 'stellar', 'company', 'staple', 'investor', 'portfolio', 'giant', 'company', 'known', 'providing', 'investor', 'serious', 'gain', 'minimal', 'drawdowns', 'along', 'way']","{'neg': 0.063, 'neu': 0.773, 'pos': 0.164, 'compound': 0.4767}",0.4767
"Total Q1 earnings for the 'Big 5 Tech' players are down -8.4% from the same period last year on +11.4% higher revenues, with a 421 basis-points (bps) compression in net margins","['total', 'earnings', 'tech', 'player', 'period', 'last', 'year', 'higher', 'revenue', 'bps', 'compression', 'net', 'margin']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Bobby Kotick, the chief executive of Activision Blizzard Inc., could walk away with as much as $520 million after Microsoft Corp. completes its planned purchase of the videogame company.","['bobby', 'kotick', 'chief', 'executive', 'activision', 'blizzard', 'could', 'walk', 'away', 'much', 'million', 'microsoft', 'completes', 'planned', 'purchase', 'videogame', 'company']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Dow Jones Dives; Tesla Stock Gains As Elon Musk Reveals This; Amazon Plunges Despite Bullish Calls Investor's Business Daily,"['dow', 'jones', 'dive', 'tesla', 'stock', 'gain', 'elon', 'musk', 'reveals', 'amazon', 'plunge', 'despite', 'bullish', 'call', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.6249}",0.6249
"When shares carry a steep price tag, the barrier of entry for potential investors is sometimes too steep, causing them to steer away and look elsewhere to park their hard-earned cash.","['share', 'carry', 'steep', 'price', 'tag', 'barrier', 'entry', 'potential', 'investor', 'sometimes', 'steep', 'causing', 'steer', 'away', 'look', 'elsewhere', 'park', 'cash']","{'neg': 0.076, 'neu': 0.812, 'pos': 0.112, 'compound': 0.1779}",0.1779
"Berkshire made a significant investment in Chevron during the first quarter, with its stake in the oil giant worth $25.9 billion at the end of March, making it Berkshire's fourth largest equity holding.","['berkshire', 'made', 'significant', 'investment', 'chevron', 'first', 'quarter', 'stake', 'oil', 'giant', 'worth', 'billion', 'end', 'march', 'making', 'berkshire', 'fourth', 'largest', 'equity', 'holding']","{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.4019}",0.4019
Berkshire is investing in quality dividend stocks and taking what the market gives it.,"['berkshire', 'investing', 'quality', 'dividend', 'stock', 'taking', 'market', 'give']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Sneak peek at my new book!,"['sneak', 'peek', 'new', 'book']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"At the end of 2021, with reporting effect from January 1, 2022, NNIT completed a major organizational change to create three distinct business units:","['end', 'reporting', 'effect', 'january', 'nnit', 'completed', 'major', 'organizational', 'change', 'create', 'three', 'distinct', 'business', 'unit']","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.2732}",0.2732
"We dig inside the finances of Apple, Alphabet and others","['dig', 'inside', 'finance', 'apple', 'alphabet', 'others']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"AWS is the strongest part of Amazon, but it's not immune to a deteriorating economic environment.","['aws', 'strongest', 'part', 'amazon', 'immune', 'deteriorating', 'economic', 'environment']","{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7003}",0.7003
"SAN FRANCISCO, April  30, 2022   ( GLOBE NEWSWIRE )  -- Hagens Berman urges C3.ai, Inc.  ( NYSE:AI )  investors with significant losses to submit your losses now. A securities fraud class action has been filed and investors with significant losses have the opportunity to lead the case.Class Period:","['san', 'francisco', 'april', 'globe', 'newswire', 'hagens', 'berman', 'urge', 'nyse', 'investor', 'significant', 'loss', 'submit', 'loss', 'security', 'fraud', 'class', 'action', 'filed', 'investor', 'significant', 'loss', 'opportunity', 'lead', 'period']","{'neg': 0.293, 'neu': 0.466, 'pos': 0.241, 'compound': -0.4404}",-0.4404
"Shares in Apple, Amazon, Google, Facebook and Microsoft have all fallen this year, but Netflix has come in for the harshest punishment.","['share', 'apple', 'amazon', 'google', 'facebook', 'microsoft', 'fallen', 'year', 'netflix', 'come', 'harshest', 'punishment']","{'neg': 0.468, 'neu': 0.341, 'pos': 0.19, 'compound': -0.7717}",-0.7717
The case for Easter eggs and other treats,"['case', 'easter', 'egg', 'treat']","{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.4019}",0.4019
"Presented by Amazon and Google|YouTubeNEW YORK , April 29, 2022 /PRNewswire/ -- ADCOLOR, the premier organization dedicated to celebrating and promoting professionals of color and diversity in the creative industries, today announced its annual event, ADCOLOR 2022, will be held in Los Angeles, Cali","['presented', 'amazon', 'york', 'april', 'adcolor', 'premier', 'organization', 'dedicated', 'celebrating', 'promoting', 'professional', 'color', 'diversity', 'creative', 'industry', 'today', 'announced', 'annual', 'event', 'adcolor', 'held', 'los', 'angeles', 'cali']","{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.9153}",0.9153
The Milwaukee Bucks are looking to cash in on the real estate around Fiserv Forum.,"['milwaukee', 'buck', 'looking', 'cash', 'real', 'estate', 'around', 'fiserv', 'forum']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Stocks struggled mightily in April, with the ""sell in the May and go away"" period on deck.","['stock', 'struggled', 'mightily', 'april', 'sell', 'may', 'away', 'period', 'deck']","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}",-0.34
"CHICAGO, April 29, 2022 /PRNewswire/ -- According to a research report, ""Federated Learning Market by Application  ( Drug Discovery, Industrial IoT, Risk Management ) , Vertical  ( Healthcare and Life Sciences, BFSI, Manufacturing, Automotive and Transportation, Energy and Utilities )  and Region - Global Forecast to 2028"", published by MarketsandMarkets™, As per AS-IS scenario, the global Federated Learning Market size to grow from USD 127 million in 2023 to USD 210 million by 2028, at a Compound Annual Growth Rate  ( CAGR )  of 10.6% during the forecast period. Federated learning is a revolutionary innovation technique that is still in its experimental stage. Currently, healthcare and life sciences, and BFSI verticals have the most developments. Various other verticals are also concentrating on information security, tailoring, and referral, which are all important factors in federated learning solution success.","['chicago', 'april', 'according', 'research', 'report', 'federated', 'learning', 'market', 'application', 'drug', 'discovery', 'industrial', 'iot', 'risk', 'management', 'vertical', 'healthcare', 'life', 'science', 'bfsi', 'manufacturing', 'automotive', 'transportation', 'energy', 'utility', 'region', 'global', 'forecast', 'published', 'per', 'scenario', 'global', 'federated', 'learning', 'market', 'size', 'grow', 'usd', 'million', 'usd', 'million', 'compound', 'annual', 'growth', 'rate', 'cagr', 'forecast', 'period', 'federated', 'learning', 'revolutionary', 'innovation', 'technique', 'still', 'experimental', 'stage', 'currently', 'healthcare', 'life', 'science', 'bfsi', 'vertical', 'development', 'various', 'vertical', 'also', 'concentrating', 'information', 'security', 'tailoring', 'referral', 'important', 'factor', 'federated', 'learning', 'solution', 'success']","{'neg': 0.024, 'neu': 0.779, 'pos': 0.198, 'compound': 0.9246}",0.9246
"Some observers say now is a good time to focus on different metrics than traditional measures of employment, prices and gross domestic product","['observer', 'say', 'good', 'time', 'focus', 'different', 'metric', 'traditional', 'measure', 'employment', 'price', 'gross', 'domestic', 'product']","{'neg': 0.172, 'neu': 0.667, 'pos': 0.161, 'compound': -0.0516}",-0.0516
"NEWPORT BEACH, Calif. and SALT LAKE CITY, April  29, 2022   ( GLOBE NEWSWIRE )  -- Verb Technology Company, Inc.  ( NASDAQ:VERB )   ( ""VERB"" or the ""Company"" ) , the leader in interactive video-based sales enablement applications, including shoppable livestream, today announced that the Company has ","['newport', 'beach', 'salt', 'lake', 'city', 'april', 'globe', 'newswire', 'verb', 'technology', 'company', 'nasdaq', 'verb', 'verb', 'company', 'leader', 'interactive', 'sale', 'enablement', 'application', 'including', 'shoppable', 'livestream', 'today', 'announced', 'company']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"The S&P 500 is heading for its worst monthly decline since March 2020, as rising interest rates and high inflation raise concerns about consumer sentiment.","['heading', 'worst', 'monthly', 'decline', 'since', 'march', 'rising', 'interest', 'rate', 'high', 'inflation', 'raise', 'concern', 'consumer', 'sentiment']","{'neg': 0.204, 'neu': 0.647, 'pos': 0.149, 'compound': -0.2732}",-0.2732
NOT REAL NEWS: A look at what didn't happen this week The Associated Press - en Español,"['real', 'news', 'look', 'happen', 'week', 'associated', 'press', 'español']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
