Summary,Processed Summaries,Sentiment Scores,Compound Score
Stock-buying moments like this don't happen every day.,"['moment', 'like', 'happen', 'every', 'day']","{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612
Take advantage of these discounted prices.,"['take', 'advantage', 'discounted', 'price']","{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.296}",0.296
"An MSNBC video featuring Microsoft Corporation MSFT co-founder Bill Gates expressing his opinion about former President Donald Trump was used by Inc. Magazine to explain the psychology behind persons similar to Trump. While addressing the staff of the ""Gates Foundation,"" Gates recounted his ...","['msnbc', 'video', 'featuring', 'microsoft', 'corporation', 'msft', 'bill', 'gate', 'expressing', 'opinion', 'former', 'president', 'donald', 'trump', 'used', 'magazine', 'explain', 'psychology', 'behind', 'person', 'similar', 'trump', 'addressing', 'staff', 'gate', 'foundation', 'gate', 'recounted']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Alphabet (NASDAQ:GOOGL) and Meta Platforms are Losing Ground to Rivals ...,"['alphabet', 'nasdaq', 'googl', 'meta', 'platform', 'losing', 'ground', 'rival']","{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.3818}",-0.3818
"The Nasdaq Composite is up over 2.5% Thursday in afternoon trading as technology stocks including Facebook parent Meta Platforms, iPhone maker Apple, and Windows maker Microsoft post gains on low volume trading and an improving economic outlook.","['nasdaq', 'composite', 'thursday', 'afternoon', 'trading', 'technology', 'stock', 'including', 'facebook', 'parent', 'meta', 'platform', 'iphone', 'maker', 'apple', 'window', 'maker', 'microsoft', 'post', 'gain', 'low', 'volume', 'trading', 'improving', 'economic', 'outlook']","{'neg': 0.067, 'neu': 0.735, 'pos': 0.198, 'compound': 0.6249}",0.6249
"These stocks have suffered steep declines in 2022, making them even more attractive as long-term buys.","['stock', 'suffered', 'steep', 'decline', 'making', 'even', 'attractive', 'buy']","{'neg': 0.264, 'neu': 0.496, 'pos': 0.24, 'compound': -0.0772}",-0.0772
"Microsoft co-founder Bill Gates, whose Bill & Melinda Gates Foundation works to improve healthcare and alleviate poverty in developing and under-developed countries, brought to attention a deadly natural menace that often goes unnoticed by many people.","['microsoft', 'bill', 'gate', 'whose', 'bill', 'melinda', 'gate', 'foundation', 'work', 'improve', 'healthcare', 'alleviate', 'poverty', 'developing', 'country', 'brought', 'attention', 'deadly', 'natural', 'menace', 'often', 'go', 'unnoticed', 'many', 'people']","{'neg': 0.198, 'neu': 0.638, 'pos': 0.164, 'compound': -0.2732}",-0.2732
Microsoft reveals its best Xbox games of 2022 for gamers: Details ... Business Standard ...,"['microsoft', 'reveals', 'best', 'xbox', 'game', 'gamers', 'detail', 'business', 'standard']","{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369}",0.6369
Dow Jones Futures Fall Ahead Of Final Trading Day. Tesla Stock To ... Investor's Business Daily ...,"['dow', 'jones', 'future', 'fall', 'ahead', 'final', 'trading', 'day', 'tesla', 'stock', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"'Tech is facing a couple of tough years, but history has shown that it eventually rebounds, and companies need to be ready for when it does,' says tech analyst Tim Bajarin.","['facing', 'couple', 'tough', 'year', 'history', 'shown', 'eventually', 'rebound', 'company', 'need', 'ready', 'say', 'tech', 'analyst', 'tim', 'bajarin']","{'neg': 0.083, 'neu': 0.778, 'pos': 0.139, 'compound': 0.25}",0.25
"Dow 30 top gainers, losers: 2022 performance roundup The Financial Express ...","['dow', 'top', 'gainer', 'loser', 'performance', 'roundup', 'financial', 'express']","{'neg': 0.304, 'neu': 0.536, 'pos': 0.161, 'compound': -0.3818}",-0.3818
A new year could bring a new beginning for these prominent cloud stocks.,"['new', 'year', 'could', 'bring', 'new', 'beginning', 'prominent', 'cloud', 'stock']","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}",0.3182
"The retailer has been investing heavily in drones, though many are skeptical that they will be more than a niche business for industry.","['retailer', 'investing', 'heavily', 'drone', 'though', 'many', 'skeptical', 'niche', 'business', 'industry']","{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.3182}",-0.3182
ETFs tracking crypto companies have seen significant drawdowns over the year as a result of major macroeconomic headwinds.,"['etf', 'tracking', 'crypto', 'company', 'seen', 'significant', 'drawdowns', 'year', 'result', 'major', 'macroeconomic', 'headwind']","{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}",0.2023
"ServiceNow, Schlumberger, MetLife, Marriott International and Shopify are included in this Analyst Blog.","['servicenow', 'schlumberger', 'metlife', 'marriott', 'international', 'shopify', 'included', 'analyst', 'blog']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Wall Street kills its darlings ...,"['wall', 'street', 'kill', 'darling']","{'neg': 0.448, 'neu': 0.19, 'pos': 0.362, 'compound': -0.2263}",-0.2263
Clinical Genomics AI Commercial Use Cases Analyses Report 2022 ... PR ...,"['clinical', 'genomics', 'commercial', 'use', 'case', 'analysis', 'report']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Insights on the Image Recognition Global Market to 2027 ... PR ...,"['insight', 'image', 'recognition', 'global', 'market']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"As we enter 2023, you've no doubt heard the ""good"" news. You've heard that the Dow Jones industrial average's best returns always arrive after the midterm elections. And that the S&P 500 has delivered a positive return in the 12 months following every midterm election since 1960. But … This ...","['enter', 'doubt', 'heard', 'good', 'news', 'heard', 'dow', 'jones', 'industrial', 'average', 'best', 'return', 'always', 'arrive', 'midterm', 'election', 'delivered', 'positive', 'return', 'month', 'following', 'every', 'midterm', 'election', 'since']","{'neg': 0.073, 'neu': 0.614, 'pos': 0.313, 'compound': 0.8481}",0.8481
"In 2023, CES will have an area dedicated to gaming, the Metaverse and Web3 in the Las Vegas Convention Center's Central Hall.","['ce', 'area', 'dedicated', 'gaming', 'metaverse', 'la', 'vega', 'convention', 'center', 'central', 'hall']","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}",0.4588
"These exchange-traded funds offer investors solid long-term returns, balance, and diversification.","['fund', 'offer', 'investor', 'solid', 'return', 'balance', 'diversification']","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.1531}",0.1531
"With 15 million daily users, Amazon AMZN's Twitch is, by far, one of the most popular live-streaming platforms for gamers.","['million', 'daily', 'user', 'amazon', 'amzn', 'twitch', 'far', 'one', 'popular', 'platform', 'gamers']","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.5423}",0.5423
"Down more than 65% and 90%, respectively, these Buffett-backed stocks have explosive rebound potential.","['respectively', 'stock', 'explosive', 'rebound', 'potential']","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.34}",0.34
"The need for accurate medical diagnoses has increased amid the rising number of chronic disease-affected patients globally. With the use of cutting-edge digital platforms, big data analytics, cloud computing, and artificial intelligence ( AI ) , the sector is undergoing a transition.","['need', 'accurate', 'medical', 'diagnosis', 'increased', 'amid', 'rising', 'number', 'chronic', 'patient', 'globally', 'use', 'digital', 'platform', 'big', 'data', 'analytics', 'cloud', 'computing', 'artificial', 'intelligence', 'sector', 'undergoing', 'transition']","{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.6705}",0.6705
"Investors face a single question after one of the worst years on record for tech stocks: Is the party over, or just on hold for a while?","['investor', 'face', 'single', 'question', 'one', 'worst', 'year', 'record', 'tech', 'stock', 'party', 'hold']","{'neg': 0.244, 'neu': 0.595, 'pos': 0.161, 'compound': -0.34}",-0.34
"Both companies yield an all-time high of free cash flow per share, making them attractive buys.","['company', 'yield', 'high', 'free', 'cash', 'flow', 'per', 'share', 'making', 'attractive', 'buy']","{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.8126}",0.8126
The Quest App is ranked #1 in the App Store.,"['quest', 'app', 'ranked', 'app', 'store']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
It is rare to see the billionaire put aside enmity.,"['rare', 'see', 'billionaire', 'put', 'aside', 'enmity']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Stocks are having their worst year since 2008. Bonds are even worse ...,"['stock', 'worst', 'year', 'since', 'bond', 'even', 'worse']","{'neg': 0.59, 'neu': 0.41, 'pos': 0.0, 'compound': -0.802}",-0.802
The inflation rate could come close to if not achieve the Fed's 2% goal by mid-2023.,"['inflation', 'rate', 'could', 'come', 'close', 'achieve', 'fed', 'goal']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
The five-year contract reinforces Viasat's (VSAT) position as one of the leading suppliers of tactical communications solutions for defense personnel.,"['contract', 'reinforces', 'viasat', 'vsat', 'position', 'one', 'leading', 'supplier', 'tactical', 'communication', 'solution', 'defense', 'personnel']","{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.4215}",0.4215
Certain Wall Street analysts see triple-digit upside for shareholders of these growth stocks.,"['certain', 'wall', 'street', 'analyst', 'see', 'upside', 'shareholder', 'growth', 'stock']","{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.5719}",0.5719
"IBM, Texas Instruments, and Cisco are all still evergreen income plays.","['ibm', 'texas', 'instrument', 'cisco', 'still', 'evergreen', 'income', 'play']","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.34}",0.34
"The start of a new year is the perfect time to try something different, like these three promising technology stocks that are not well-known yet but have the potential for impressive returns.","['start', 'new', 'year', 'perfect', 'time', 'try', 'something', 'different', 'like', 'three', 'promising', 'technology', 'stock', 'yet', 'potential', 'impressive', 'return']","{'neg': 0.0, 'neu': 0.516, 'pos': 0.484, 'compound': 0.9042}",0.9042
It's important to look into what caused CrowdStrike's weak price action following its earnings report particularly because CrowdStrike is widely recognized as one of the strongest cloud stocks on the market.,"['important', 'look', 'caused', 'crowdstrike', 'weak', 'price', 'action', 'following', 'earnings', 'report', 'particularly', 'crowdstrike', 'widely', 'recognized', 'one', 'strongest', 'cloud', 'stock', 'market']","{'neg': 0.123, 'neu': 0.678, 'pos': 0.199, 'compound': 0.2023}",0.2023
The Nasdaq wrapped up its worst year since 2008 and is mired in a slump that's drawing many comparisons to the dot-com crash more than two decades ago.,"['nasdaq', 'wrapped', 'worst', 'year', 'since', 'mired', 'slump', 'drawing', 'many', 'comparison', 'crash', 'two', 'decade', 'ago']","{'neg': 0.362, 'neu': 0.638, 'pos': 0.0, 'compound': -0.7783}",-0.7783
"Some of the Wildest, Record-Smashing Trophy Home Sales of ...","['wildest', 'trophy', 'home', 'sale']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
The year that brought Silicon Valley back down to earth ...,"['year', 'brought', 'silicon', 'valley', 'back', 'earth']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Midterms are over, rate hikes are slowing down, and inflation is falling. It's time to start looking through the economic turmoil and prepare for the recovery.","['midterm', 'rate', 'hike', 'slowing', 'inflation', 'falling', 'time', 'start', 'looking', 'economic', 'turmoil', 'prepare', 'recovery']","{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.4767}",-0.4767
"WESTPORT, Conn., Dec. 30, 2022 ( GLOBE NEWSWIRE ) -- HMG Strategy, the World's #1 digital platform for connecting technology executives to reimagine the enterprise and reshape the business world, is excitedly looking ahead to its 16th consecutive year of growth and success, fueled by its ...","['westport', 'globe', 'newswire', 'hmg', 'strategy', 'world', 'digital', 'platform', 'connecting', 'technology', 'executive', 'reimagine', 'enterprise', 'reshape', 'business', 'world', 'excitedly', 'looking', 'ahead', 'consecutive', 'year', 'growth', 'success', 'fueled']","{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.8625}",0.8625
