Summary,Processed Summaries,Sentiment Scores,Compound Score
"Tesla Inc's ( NASDAQ: TSLA ) Elon Musk is reportedly the highest-paid Fortune 500 CEO in the United States. Apple Inc ( NASDAQ: AAPL ) Nvidia Corp ( NASDAQ: NVDA ) , and Netflix Inc ( NASDAQ: NFLX ) chief executives are some of the others who also feature in the list Musk Leads By A Big Margi","['tesla', 'inc', 'nasdaq', 'tsla', 'elon', 'musk', 'reportedly', 'fortune', 'ceo', 'united', 'state', 'apple', 'inc', 'nasdaq', 'aapl', 'nvidia', 'corp', 'nasdaq', 'nvda', 'netflix', 'inc', 'nasdaq', 'nflx', 'chief', 'executive', 'others', 'also', 'feature', 'list', 'musk', 'lead', 'big', 'margi']","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4215}",0.4215
Mobius Logic will collaborate with the contracting officers and specialists of the 341 CONS to introduce AI tools into the contracting process beginning at the solicitation phase and concluding with the post-award and project close-out activities. The goal of this contract is to create AI tools that,"['mobius', 'logic', 'collaborate', 'contracting', 'officer', 'specialist', 'con', 'introduce', 'tool', 'contracting', 'process', 'beginning', 'solicitation', 'phase', 'concluding', 'project', 'activity', 'goal', 'contract', 'create', 'tool']","{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.2732}",0.2732
Dow Jones Futures Fall As Bitcoin Soars; Oil Prices Jump As EU Bans Russian Oil Investor's Business Daily,"['dow', 'jones', 'future', 'fall', 'bitcoin', 'soar', 'oil', 'price', 'jump', 'ban', 'russian', 'oil', 'investor', 'business', 'daily']","{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.5574}",-0.5574
California-based game publisher Activision Blizzard ( NASDAQ:ATVI ) had a busy month as it continued to face controversy surrounding a now-successful union vote by quality assurance testers.,"['game', 'publisher', 'activision', 'blizzard', 'nasdaq', 'atvi', 'busy', 'month', 'continued', 'face', 'controversy', 'surrounding', 'union', 'vote', 'quality', 'assurance', 'tester']","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.34}",0.34
Style Box ETF report for ONEQ,"['style', 'box', 'etf', 'report', 'oneq']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Shares of U.S.-listed Chinese companies were nearly flat in Hong Kong on Tuesday morning. Major tech names like Alibaba Group Holding ( NYSE: BABA ) , JD.com Inc ( NASDAQ: JD ) , Tencent Holdings ( OTC: TCEHY ) and Baidu Inc ( NASDAQ: BIDU ) were slightly in the green, as were electric vehicl","['share', 'chinese', 'company', 'nearly', 'flat', 'hong', 'kong', 'tuesday', 'morning', 'major', 'tech', 'name', 'like', 'alibaba', 'group', 'holding', 'nyse', 'baba', 'inc', 'nasdaq', 'tencent', 'holding', 'otc', 'tcehy', 'baidu', 'inc', 'nasdaq', 'bidu', 'slightly', 'green', 'electric', 'vehicl']","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.5719}",0.5719
Smart Beta ETF report for VIG,"['smart', 'beta', 'etf', 'report', 'vig']","{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4019}",0.4019
"Wall Street closed sharply higher on Friday, led by a strong rally of tech stocks.","['wall', 'street', 'closed', 'sharply', 'higher', 'friday', 'led', 'strong', 'rally', 'tech', 'stock']","{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}",0.5106
"""Protiviti's ecosystem is dedicated to providing the best technologies and partners to support our clients' needs,"" said Claudia Kuzma, managing director and global ecosystem program leader, Protiviti. ""Through our extensive network of alliances, we're able to stay on top of market trends and ...","['protiviti', 'ecosystem', 'dedicated', 'providing', 'best', 'technology', 'partner', 'support', 'client', 'need', 'said', 'claudia', 'kuzma', 'managing', 'director', 'global', 'ecosystem', 'program', 'leader', 'protiviti', 'extensive', 'network', 'alliance', 'able', 'stay', 'top', 'market', 'trend']","{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.8934}",0.8934
"Pune, India, May 31, 2022 ( GLOBE NEWSWIRE ) -- The global chatbot market size is expected to witness astounding growth by exhibiting a CAGR of 22.5% between 2020 and 2027. Additionally, the market was worth USD 396.2 million in 2019 and is projected to reach USD 1,953.3 million by 2027. Fortune","['pune', 'india', 'may', 'globe', 'newswire', 'global', 'chatbot', 'market', 'size', 'expected', 'witness', 'astounding', 'growth', 'exhibiting', 'cagr', 'additionally', 'market', 'worth', 'usd', 'million', 'projected', 'reach', 'usd', 'million', 'fortune']","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.7506}",0.7506
Technology companies that provide a real value for the economy will stand apart from those that benefited from pandemic-era hype.,"['technology', 'company', 'provide', 'real', 'value', 'economy', 'stand', 'apart', 'benefited', 'hype']","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.34}",0.34
The cloud-based data warehousing company faces a lot of challenges.,"['data', 'warehousing', 'company', 'face', 'lot', 'challenge']","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.0772}",0.0772
Social Media are an important channel for increasing brand awareness. Social media also increase lead generation through the use of targeted campaigns or participating in online communities with 59% of marketers supporting that Social Media Marketing is the most effective lead generation tool in ...,"['social', 'medium', 'important', 'channel', 'increasing', 'brand', 'awareness', 'social', 'medium', 'also', 'increase', 'lead', 'generation', 'use', 'targeted', 'campaign', 'participating', 'online', 'community', 'marketer', 'supporting', 'social', 'medium', 'marketing', 'effective', 'lead', 'generation', 'tool']","{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.8442}",0.8442
The stock market 'casino' is closed CNN,"['stock', 'market', 'closed', 'cnn']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"The theme is ""Peering Over The Horizon"", introducing speakers, breakfast seminars, plenary, and concurrent sessions.","['theme', 'peering', 'horizon', 'introducing', 'speaker', 'breakfast', 'seminar', 'plenary', 'concurrent', 'session']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"NEW YORK, May 30, 2022 /PRNewswire/ -- As per Zion Market Research study, The global Artificial Intelligence ( AI ) In Supply Chain market was worth around USD 1594.50 billion in 2021 and is estimated to grow to about USD 1594.50 billion by 2028, with a compound annual growth rate ( CAGR ) of ...","['new', 'york', 'may', 'per', 'zion', 'market', 'research', 'study', 'global', 'artificial', 'intelligence', 'supply', 'chain', 'market', 'worth', 'around', 'usd', 'billion', 'estimated', 'grow', 'usd', 'billion', 'compound', 'annual', 'growth', 'rate', 'cagr']","{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.765}",0.765
"On Tuesday, the Dow Jones Industrial Average is down by 280 points after ending an eight-week losing streak. This is one of the longest losing streaks in the last 100 years. Companies like Salesforce ( NYSE: CRM ) and Chewy ( NYSE: CHWY ) will be announcing their financials this four-day week.","['tuesday', 'dow', 'jones', 'industrial', 'average', 'point', 'ending', 'losing', 'streak', 'one', 'longest', 'losing', 'streak', 'last', 'year', 'company', 'like', 'salesforce', 'nyse', 'crm', 'chewy', 'nyse', 'chwy', 'announcing', 'financials', 'week']","{'neg': 0.169, 'neu': 0.749, 'pos': 0.081, 'compound': -0.4019}",-0.4019
Apple Arcade to get new game from ex-Sega legend Yu Suzuki Axios,"['apple', 'arcade', 'get', 'new', 'game', 'legend', 'suzuki', 'axios']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"SK's deal with Bill Gates' TerraPower comes just weeks after Korean conglomerates Samsung, Doosan Group and GS Group signed an agreement with NuScale, another U.S.-based nuclear technology company, to build their own small-scale modular nuclear reactors.","['deal', 'bill', 'gate', 'terrapower', 'come', 'week', 'korean', 'conglomerate', 'samsung', 'doosan', 'group', 'group', 'signed', 'agreement', 'nuscale', 'another', 'nuclear', 'technology', 'company', 'build', 'modular', 'nuclear', 'reactor']","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4939}",0.4939
"Once dubbed the best manager of the 20th century, former General Electric chief executive Jack Welch takes the blame for much of what's wrong with businesses in the 21st, in a new book by New York Times business reporter David Gelles released today.","['dubbed', 'best', 'manager', 'century', 'former', 'general', 'electric', 'chief', 'executive', 'jack', 'welch', 'take', 'blame', 'much', 'wrong', 'business', 'new', 'book', 'new', 'york', 'time', 'business', 'reporter', 'david', 'gelles', 'released', 'today']","{'neg': 0.163, 'neu': 0.712, 'pos': 0.125, 'compound': -0.0772}",-0.0772
"CHICAGO, May 30, 2022 /PRNewswire/ -- According to a research report ""Decentralized Identity Market by Identity Type, End User, Organization Size, Vertical ( BFSI, Government, Healthcare and Life Sciences, Retail and eCommerce, Telecom and IT, Transport and Logistics, Real Estate, Others ) and ...","['chicago', 'may', 'according', 'research', 'report', 'decentralized', 'identity', 'market', 'identity', 'type', 'end', 'user', 'organization', 'size', 'vertical', 'bfsi', 'government', 'healthcare', 'life', 'science', 'retail', 'ecommerce', 'telecom', 'transport', 'logistics', 'real', 'estate', 'others']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Today's Research Daily features new research reports on 16 major stocks, including IBM (IBM), Goldman Sachs (GS) and Diageo (DEO).","['today', 'research', 'daily', 'feature', 'new', 'research', 'report', 'major', 'stock', 'including', 'ibm', 'ibm', 'goldman', 'sachs', 'diageo', 'deo']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"These fast-paced, innovative businesses have the tools to dethrone the tech kingpin in less than two decades.","['innovative', 'business', 'tool', 'dethrone', 'tech', 'kingpin', 'le', 'two', 'decade']","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404
"SEATTLE, May 31, 2022 ( GLOBE NEWSWIRE ) -- Porch Group, Inc. ( ""Porch Group"" or ""the Company"" ) ( NASDAQ:PRCH ) , a leading vertical software company reinventing the home services and insurance industries, is pleased to announce the appointment of three key members to its management team. Th","['seattle', 'may', 'globe', 'newswire', 'porch', 'group', 'porch', 'group', 'company', 'nasdaq', 'prch', 'leading', 'vertical', 'software', 'company', 'reinventing', 'home', 'service', 'insurance', 'industry', 'pleased', 'announce', 'appointment', 'three', 'key', 'member', 'management', 'team']","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4404}",0.4404
"Tesla may look like it is aiming to dominate car manufacturing, but its true enemy is the fossil fuel industry.","['tesla', 'may', 'look', 'like', 'aiming', 'dominate', 'car', 'manufacturing', 'true', 'enemy', 'fossil', 'fuel', 'industry']","{'neg': 0.259, 'neu': 0.466, 'pos': 0.275, 'compound': 0.0772}",0.0772
"BURLINGTON, Mass., May 31, 2022 ( GLOBE NEWSWIRE ) -- Sophos, a global leader in next-generation cybersecurity, today announced that Sophos Intercept X has been named the Best Vendor Security Offering by Channel Partner Insight. It is a winner in the MSP Innovation Awards, which honor North Amer","['burlington', 'may', 'globe', 'newswire', 'sophos', 'global', 'leader', 'cybersecurity', 'today', 'announced', 'sophos', 'intercept', 'named', 'best', 'vendor', 'security', 'offering', 'channel', 'partner', 'insight', 'winner', 'msp', 'innovation', 'award', 'honor', 'north', 'amer']","{'neg': 0.0, 'neu': 0.516, 'pos': 0.484, 'compound': 0.9623}",0.9623
"Data Center UPS Market Revenue to Surpass $10096.5 Million by 2030, says P&S Intelligence PR Newswire","['data', 'center', 'ups', 'market', 'revenue', 'surpass', 'million', 'say', 'intelligence', 'newswire']","{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.4767}",0.4767
Image sourced from Unsplash This post contains sponsored advertising content. This content is for informational purposes only and not intended to be investing advice. ( Tuesday Market Open ) Stock futures slid in Tuesday's premarket trading to open a shortened trading week amid plenty of overnight,"['image', 'sourced', 'unsplash', 'post', 'contains', 'sponsored', 'advertising', 'content', 'content', 'informational', 'purpose', 'intended', 'investing', 'advice', 'tuesday', 'market', 'open', 'stock', 'future', 'slid', 'tuesday', 'premarket', 'trading', 'open', 'shortened', 'trading', 'week', 'amid', 'plenty', 'overnight']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Mary Jo Schrade, assistant general counsel and regional lead at the Microsoft Digital Crimes Unit Asia spoke to Shruti Dhapola on issues related to the cybersecurity domain and the best practices that need to be followed.","['mary', 'schrade', 'assistant', 'general', 'counsel', 'regional', 'lead', 'microsoft', 'digital', 'crime', 'unit', 'asia', 'spoke', 'shruti', 'dhapola', 'issue', 'related', 'cybersecurity', 'domain', 'best', 'practice', 'need', 'followed']","{'neg': 0.122, 'neu': 0.732, 'pos': 0.146, 'compound': 0.1779}",0.1779
"To land a job in the Metaverse and Web3, possess the right skills, interact and network with people, build your brand, create content, and increase your exposure in the crypto market.","['land', 'job', 'metaverse', 'posse', 'right', 'skill', 'interact', 'network', 'people', 'build', 'brand', 'create', 'content', 'increase', 'exposure', 'crypto', 'market']","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.5267}",0.5267
"How new is ""New Law?"" Spoiler alert: it has yet to have much impact on customers and society, and that's what counts. Here's why industry change is new frosting on law's stale cake and and what's cooking will look entirely different.","['new', 'new', 'law', 'spoiler', 'alert', 'yet', 'much', 'impact', 'customer', 'society', 'count', 'industry', 'change', 'new', 'frosting', 'law', 'stale', 'cake', 'cooking', 'look', 'entirely', 'different']","{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.296}",0.296
"The semiconductor industry has been struggling with supply chain blockages that have disrupted production capabilities. However, major chip-making companies have been investing heavily to establish new production plants to boost the industry's output.","['semiconductor', 'industry', 'struggling', 'supply', 'chain', 'blockage', 'disrupted', 'production', 'capability', 'however', 'major', 'company', 'investing', 'heavily', 'establish', 'new', 'production', 'plant', 'boost', 'industry', 'output']","{'neg': 0.114, 'neu': 0.776, 'pos': 0.11, 'compound': -0.0258}",-0.0258
A 4-year education isn't part of Gen Z's path to career success Fast Company,"['education', 'part', 'gen', 'path', 'career', 'success', 'fast', 'company']","{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",0.5719
"PerkinElmer (PKI) continues to gain momentum from a solid product portfolio and healthy margins. However, forex woes linger.","['perkinelmer', 'pki', 'continues', 'gain', 'momentum', 'solid', 'product', 'portfolio', 'healthy', 'margin', 'however', 'forex', 'woe', 'linger']","{'neg': 0.137, 'neu': 0.488, 'pos': 0.376, 'compound': 0.5994}",0.5994
"The parent company behind short-video platform Moj and regional social network ShareChat, is in the process of raising about $300 million in fresh funding from Alphabet Inc's Google and Singapore's Te","['parent', 'company', 'behind', 'platform', 'moj', 'regional', 'social', 'network', 'sharechat', 'process', 'raising', 'million', 'fresh', 'funding', 'alphabet', 'inc', 'google', 'singapore']","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.3182}",0.3182
"Given that both the TPP and now the IPEF were proposed as instruments for stamping US' leadership in the Indo- Pacific, comparisons between the two are bound to be made.","['given', 'tpp', 'ipef', 'proposed', 'instrument', 'stamping', 'leadership', 'pacific', 'comparison', 'two', 'bound', 'made']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Down markets offer choosy long-term investors compelling options in tech.,"['market', 'offer', 'choosy', 'investor', 'compelling', 'option', 'tech']","{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.2263}",0.2263
"Since the beginning of the year, the major market indexes have faced intense selling pressure due to the Federal Reserve's aggressive monetary tightening to tame multi-decade high inflation, the war between Ukraine and Russia, supply disruptions arising from the war, and soaring energy and ...","['since', 'beginning', 'year', 'major', 'market', 'index', 'faced', 'intense', 'selling', 'pressure', 'due', 'federal', 'reserve', 'aggressive', 'monetary', 'tightening', 'tame', 'high', 'inflation', 'war', 'ukraine', 'russia', 'supply', 'disruption', 'arising', 'war', 'soaring', 'energy']","{'neg': 0.366, 'neu': 0.545, 'pos': 0.088, 'compound': -0.8934}",-0.8934
"• Access to our digital archives and MarketGlass Research Platform Companies: 294 - Players covered include Adobe Inc. Ascertia Ltd. DocuSign, Inc. Dropbox, Inc. Entrust Datacard Corp. Gemalto GlobalSign, Inc. Identrust, Inc. Kofax, Inc. MultiCert SA OneSpan, Inc. RPost Secured Signing ...","['access', 'digital', 'archive', 'marketglass', 'research', 'platform', 'company', 'player', 'covered', 'include', 'adobe', 'ascertia', 'docusign', 'dropbox', 'entrust', 'datacard', 'gemalto', 'globalsign', 'identrust', 'kofax', 'multicert', 'onespan', 'rpost', 'secured', 'signing']","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4019}",0.4019
"• Access to our digital archives and MarketGlass Research Platform Companies: 523 - Players covered include Acxiom Corporation Alibaba Group Holding Limited Amazon.com, Inc. Baidu, Inc. Dentsu International Eniro AB Epsilon Data Management, LLC Facebook, Inc. Google, Inc. Microsoft ...","['access', 'digital', 'archive', 'marketglass', 'research', 'platform', 'company', 'player', 'covered', 'include', 'acxiom', 'corporation', 'alibaba', 'group', 'holding', 'limited', 'baidu', 'dentsu', 'international', 'eniro', 'epsilon', 'data', 'management', 'llc', 'facebook', 'google', 'microsoft']","{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.2263}",-0.2263
