Summary,Processed Summaries,Sentiment Scores,Compound Score
"Med Data Research, Inc. is a privately-owned consulting services business that serves the pharmaceutical industry. MDR was founded in 1994 in Charlotte, NC. Our experience in assisting pharmaceutical manufacturers to avoid overpaying contract rebates has enabled us to build long standing ...","['med', 'data', 'research', 'consulting', 'service', 'business', 'serf', 'pharmaceutical', 'industry', 'mdr', 'founded', 'charlotte', 'experience', 'assisting', 'pharmaceutical', 'manufacturer', 'avoid', 'overpaying', 'contract', 'rebate', 'enabled', 'build', 'long', 'standing']","{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.296}",-0.296
Amazon's (AMZN) AWS launches a region in UAE.,"['amazon', 'amzn', 'aws', 'launch', 'region', 'uae']","{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.1779}",0.1779
Dow Jones Slips Amid Weak Jobs Data. Warren Buffett Stock Plummets. BBBY Stock Craters On This Investor's Business Daily ...,"['dow', 'jones', 'slip', 'amid', 'weak', 'job', 'data', 'warren', 'buffett', 'stock', 'plummet', 'bbby', 'stock', 'crater', 'investor', 'business', 'daily']","{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.4404}",-0.4404
My inaugural holdings would be much simpler and more familiar than they were my first go-around.,"['inaugural', 'holding', 'would', 'much', 'simpler', 'familiar', 'first']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Style Box ETF report for ...,"['style', 'box', 'etf', 'report']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Stock Market Bounces But This Line Caps Gains. Jobs Cool. Bed Bath & Beyond Tumbles Investor's Business Daily ...,"['stock', 'market', 'bounce', 'line', 'cap', 'gain', 'job', 'cool', 'bed', 'bath', 'beyond', 'tumble', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.6908}",0.6908
Style Box ETF report for ...,"['style', 'box', 'etf', 'report']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Estimates for the last two quarters of this year and full-year 2023 are coming down, even though positive revisions to the Energy sector continue to partly offset estimate cuts elsewhere.","['estimate', 'last', 'two', 'quarter', 'year', 'coming', 'even', 'though', 'positive', 'revision', 'energy', 'sector', 'continue', 'partly', 'offset', 'estimate', 'cut', 'elsewhere']","{'neg': 0.081, 'neu': 0.666, 'pos': 0.253, 'compound': 0.5945}",0.5945
"Estimates for the last two quarters of this year and full-year 2023 are coming down, even though positive revisions to the Energy sector continue to partly offset estimate cuts elsewhere.","['estimate', 'last', 'two', 'quarter', 'year', 'coming', 'even', 'though', 'positive', 'revision', 'energy', 'sector', 'continue', 'partly', 'offset', 'estimate', 'cut', 'elsewhere']","{'neg': 0.081, 'neu': 0.666, 'pos': 0.253, 'compound': 0.5945}",0.5945
Global DevOps market is expected to grow by 2027 due to rising technological advancements in DevOps systems. On-premise deployment sub-segment to be highly lucrative. Market in the North America region predicted to witness more growth opportunities.,"['global', 'devops', 'market', 'expected', 'grow', 'due', 'rising', 'technological', 'advancement', 'devops', 'system', 'deployment', 'highly', 'lucrative', 'market', 'north', 'america', 'region', 'predicted', 'witness', 'growth', 'opportunity']","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.6597}",0.6597
"Private equity keeps buying up data centers, despite the warnings of a veteran short-seller.","['private', 'equity', 'keep', 'buying', 'data', 'center', 'despite', 'warning', 'veteran']","{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.2584}",0.2584
"Catalyst Connect ranked 320th fastest growing software small business in United States, reported growth of 244% by Inc. 5000's annual list for 2022","['catalyst', 'connect', 'ranked', 'fastest', 'growing', 'software', 'small', 'business', 'united', 'state', 'reported', 'growth', 'annual', 'list']","{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.7269}",0.7269
One of the richest people in the world starts his morning routine by playing a popular word game. Bill Gates is addicted to Wordle and other guessing games. He recently revealed more about his habits and some strategies.,"['one', 'richest', 'people', 'world', 'start', 'morning', 'routine', 'playing', 'popular', 'word', 'game', 'bill', 'gate', 'addicted', 'wordle', 'guessing', 'game', 'recently', 'revealed', 'habit', 'strategy']","{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.7906}",0.7906
Dow Jones Futures Rise Ahead Of Jobs Data. HP Sinks On Earnings| Investor's Business Daily Investor's Business Daily ...,"['dow', 'jones', 'future', 'rise', 'ahead', 'job', 'data', 'sink', 'investor', 'business', 'daily', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"The CEO of Tesla and the founder of Amazon remain the world's first and second richest men, respectively. But their throne appears fragile for the first time.","['ceo', 'tesla', 'founder', 'amazon', 'remain', 'world', 'first', 'second', 'richest', 'men', 'respectively', 'throne', 'appears', 'fragile', 'first', 'time']","{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.7579}",0.7579
"Amid tightening monetary policies of the Fed, tech stocks have witnessed significant downtrends. The tech-heavy and interest rate-sensitive NASDAQ Composite has lost 24.1% year-to-date.","['amid', 'tightening', 'monetary', 'policy', 'fed', 'tech', 'stock', 'witnessed', 'significant', 'downtrends', 'interest', 'nasdaq', 'composite', 'lost']","{'neg': 0.127, 'neu': 0.608, 'pos': 0.265, 'compound': 0.3612}",0.3612
NPCI to acquire stakes in govt's pet e-commerce project ONDC The Financial Express ...,"['npci', 'acquire', 'stake', 'govt', 'pet', 'project', 'ondc', 'financial', 'express']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Boeing Stock Today: Why This Put Ratio Spread Could Net $1000 | Investor's Business Daily Investor's Business Daily ...,"['boeing', 'stock', 'today', 'put', 'ratio', 'spread', 'could', 'net', 'investor', 'business', 'daily', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Boeing Stock Today: Why This Put Ratio Spread Could Net $1000 | Investor's Business Daily Investor's Business Daily ...,"['boeing', 'stock', 'today', 'put', 'ratio', 'spread', 'could', 'net', 'investor', 'business', 'daily', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Choose your first investment with the goal of protecting your money and your investing confidence.,"['choose', 'first', 'investment', 'goal', 'protecting', 'money', 'investing', 'confidence']","{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}",0.5106
Market turmoil is giving investors a chance to load up on these growth stocks at attractive prices.,"['market', 'turmoil', 'giving', 'investor', 'chance', 'load', 'growth', 'stock', 'attractive', 'price']","{'neg': 0.144, 'neu': 0.287, 'pos': 0.569, 'compound': 0.7506}",0.7506
"LOS ALTOS, Calif., Aug. 31, 2022 ( GLOBE NEWSWIRE ) -- Fast Simon, the leader in AI-powered shopping optimization, today announced an integration with Attentive, boosting top-class mobile marketing with optimized AI eCommerce personalization.","['los', 'alto', 'globe', 'newswire', 'fast', 'simon', 'leader', 'shopping', 'optimization', 'today', 'announced', 'integration', 'attentive', 'boosting', 'mobile', 'marketing', 'optimized', 'ecommerce', 'personalization']","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.7906}",0.7906
"SAN FRANCISCO, Aug. 31, 2022 /PRNewswire/ -- The global cognitive computing market size is projected to reach USD 225.33 billion by 2030, registering a CAGR of 27.6% from 2022 to 2030, according to a new study published by Grand View Research, Inc.","['san', 'francisco', 'global', 'cognitive', 'computing', 'market', 'size', 'projected', 'reach', 'usd', 'billion', 'registering', 'cagr', 'according', 'new', 'study', 'published', 'grand', 'view', 'research', 'inc']","{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4767}",0.4767
"A Chinese engineer said he learned e-commerce giant Shopee rescinded his offer after landing in Singapore, a popular destination for tech workers looking to escape a slowing economy at home.","['chinese', 'engineer', 'said', 'learned', 'giant', 'shopee', 'rescinded', 'offer', 'landing', 'singapore', 'popular', 'destination', 'tech', 'worker', 'looking', 'escape', 'slowing', 'economy', 'home']","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.5423}",0.5423
Netflix (NFLX) hires two of Snap Inc.'s top executives to lead its advertising sales team ahead of the ad-supported tier's launch in 2023.,"['netflix', 'nflx', 'hire', 'two', 'snap', 'top', 'executive', 'lead', 'advertising', 'sale', 'team', 'ahead', 'tier', 'launch']","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.2023}",0.2023
"Snap jumps as it restructures ad business, lays off staff. Netflix rises after hiring two Snap Inc executives. Bed Bath & Beyond sinks on corporate overhaul ...","['snap', 'jump', 'restructures', 'business', 'lay', 'staff', 'netflix', 'rise', 'hiring', 'two', 'snap', 'inc', 'executive', 'bed', 'bath', 'beyond', 'sink', 'corporate', 'overhaul']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"With newly launched capabilities, companies can measure velocity across the product lifecycle and track product investments to reduce the risk of costly product delays and failures.","['newly', 'launched', 'capability', 'company', 'measure', 'velocity', 'across', 'product', 'lifecycle', 'track', 'product', 'investment', 'reduce', 'risk', 'costly', 'product', 'delay', 'failure']","{'neg': 0.386, 'neu': 0.551, 'pos': 0.064, 'compound': -0.765}",-0.765
"BOSTON, Aug. 31, 2022 ( GLOBE NEWSWIRE ) -- Ambassador Labs, the cloud native developer experience leader, today announced that it has secured a $20 million growth investment led by global software investor Insight Partners.","['boston', 'globe', 'newswire', 'ambassador', 'lab', 'cloud', 'native', 'developer', 'experience', 'leader', 'today', 'announced', 'secured', 'million', 'growth', 'investment', 'led', 'global', 'software', 'investor', 'insight', 'partner']","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.6486}",0.6486
Incease in demand for enhanced and seamless end-to-end customer experience and decline in operating cost due to adoption of CcaaS have boosted the growth of the global contact center as a service ( CcaaS ) market.,"['incease', 'demand', 'enhanced', 'seamless', 'customer', 'experience', 'decline', 'operating', 'cost', 'due', 'adoption', 'ccaas', 'boosted', 'growth', 'global', 'contact', 'center', 'service', 'ccaas', 'market']","{'neg': 0.064, 'neu': 0.72, 'pos': 0.216, 'compound': 0.5574}",0.5574
"Westford, USA, Aug. 31, 2022 ( GLOBE NEWSWIRE ) -- The demand for contact center as a service ( CCaaS ) is on the rise, specifically in the SMB and enterprise sectors. According to a study by SkyQuest, SMBs will spent $1.3 billion on CCaaS in 2021, up from $0.93 billion in 2020.","['westford', 'usa', 'globe', 'newswire', 'demand', 'contact', 'center', 'service', 'ccaas', 'rise', 'specifically', 'smb', 'enterprise', 'sector', 'according', 'study', 'skyquest', 'smbs', 'spent', 'billion', 'ccaas', 'billion']","{'neg': 0.067, 'neu': 0.933, 'pos': 0.0, 'compound': -0.128}",-0.128
"Quantic Dream joins NetEase Games and will continue to bring high-quality AAA video game experiences to players worldwide. HANGZHOU, China, Aug. 31, 2022 /PRNewswire/ -- NetEase, Inc.","['quantic', 'dream', 'join', 'netease', 'game', 'continue', 'bring', 'aaa', 'video', 'game', 'experience', 'player', 'worldwide', 'hangzhou', 'china', 'netease', 'inc']","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4939}",0.4939
Quantic Dream joins NetEase Games and will continue to bring high-quality AAA video game experiences to players worldwide.,"['quantic', 'dream', 'join', 'netease', 'game', 'continue', 'bring', 'aaa', 'video', 'game', 'experience', 'player', 'worldwide']","{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.4939}",0.4939
