Summary,Processed Summaries,Sentiment Scores,Compound Score
"L&T Finance to provide up to 100% loan on Ather EV's on-road price Vedanta to spin off, list six businesses to attract big-ticket investment NHAI can monetise Rs 2 trn from HAM assets during FY24-27: Report Google Search gets AI grammar check feature: What is it, how does it work","['finance', 'provide', 'loan', 'ather', 'price', 'vedanta', 'spin', 'list', 'six', 'business', 'attract', 'investment', 'nhai', 'monetise', 'trn', 'ham', 'asset', 'report', 'google', 'search', 'get', 'grammar', 'check', 'feature', 'work']","{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.6124}",0.6124
The cloud-based content delivery network leader is betting heavily on the AI market.,"['content', 'delivery', 'network', 'leader', 'betting', 'heavily', 'market']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Is an artificial intelligence boom going to supercharge growth in the coming years?,"['artificial', 'intelligence', 'boom', 'going', 'supercharge', 'growth', 'coming', 'year']","{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.6908}",0.6908
"The Nasdaq Composite Index, which is tech-heavy in nature, slumped more than 5.9% in the past month, marking September as the worst month for the index in 2023.","['nasdaq', 'composite', 'index', 'nature', 'slumped', 'past', 'month', 'marking', 'september', 'worst', 'month', 'index']","{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.6249}",-0.6249
"The U.S. Defense Department is reportedly ramping up the pressure on AI firms, insisting they unveil the secrets shrouded in their enigmatic technologies. At the forefront of this bold move is Craig Martell, the Pentagon's chief digital and artificial intelligence officer, according to a report ...","['defense', 'department', 'reportedly', 'ramping', 'pressure', 'firm', 'insisting', 'unveil', 'secret', 'shrouded', 'enigmatic', 'technology', 'forefront', 'bold', 'move', 'craig', 'martell', 'pentagon', 'chief', 'digital', 'artificial', 'intelligence', 'officer', 'according', 'report']","{'neg': 0.072, 'neu': 0.691, 'pos': 0.237, 'compound': 0.6124}",0.6124
"The Nasdaq 100 closed higher by more than 100 points on Thursday. Investors, meanwhile, focused on some notable insider trades. When insiders sell shares, it could be a preplanned sale, or could indicate their concern in the company's prospects or that they view the stock as being overpriced.","['nasdaq', 'closed', 'higher', 'point', 'thursday', 'investor', 'meanwhile', 'focused', 'notable', 'insider', 'trade', 'insider', 'sell', 'share', 'could', 'preplanned', 'sale', 'could', 'indicate', 'concern', 'company', 'prospect', 'view', 'stock', 'overpriced']","{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.7184}",0.7184
"Nvidia ( NASDAQ:NVDA ) stock has benefitted as the company has defined the generative artificial intelligence boom of 2023. Since the start of the year, NVDA is up 190%. But they have been a lot higher. At the end of August, NVDA stock was selling at $485 per share, about $50 higher than it is ...","['nvidia', 'nasdaq', 'nvda', 'stock', 'benefitted', 'company', 'defined', 'generative', 'artificial', 'intelligence', 'boom', 'since', 'start', 'year', 'nvda', 'lot', 'higher', 'end', 'august', 'nvda', 'stock', 'selling', 'per', 'share', 'higher']","{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.7906}",0.7906
"The public is barred from listening to the 10-week nonjury trial, and reporters often encounter a courtroom sealed to the public.","['public', 'barred', 'listening', 'nonjury', 'trial', 'reporter', 'often', 'encounter', 'courtroom', 'sealed', 'public']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Good Morning Traders! In today's Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, MSFT, META, GOOGL, and NVDA. Our proprietary formula, exclusive to Market Clubhouse, dictates these price levels. This dynamic equation takes into account price, volume, and options flow.","['good', 'morning', 'trader', 'today', 'market', 'clubhouse', 'morning', 'memo', 'discus', 'spy', 'qqq', 'aapl', 'msft', 'meta', 'googl', 'nvda', 'proprietary', 'formula', 'exclusive', 'market', 'clubhouse', 'dictate', 'price', 'level', 'dynamic', 'equation', 'take', 'account', 'price', 'volume', 'option', 'flow']","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.7184}",0.7184
"The Big Tech quintet - Meta, Amazon, Microsoft, Alphabet and Apple - collectively known as MAMAA, are facing defining moments in Europe and the US, where two are fighting epochal cases and hefty fines have been imposed in at least three instances.","['big', 'tech', 'quintet', 'meta', 'amazon', 'microsoft', 'alphabet', 'apple', 'collectively', 'known', 'mamaa', 'facing', 'defining', 'moment', 'europe', 'two', 'fighting', 'epochal', 'case', 'hefty', 'fine', 'imposed', 'least', 'three', 'instance']","{'neg': 0.134, 'neu': 0.742, 'pos': 0.124, 'compound': -0.0772}",-0.0772
"While a U.S. government shutdown is looming on October 1, it is not likely the cause of the weakness in the S&P 500. Instead, our woes stem from the sharp rise in the after-inflation expectations yields since they provide a more potent competitor to stocks.","['government', 'shutdown', 'looming', 'october', 'likely', 'cause', 'weakness', 'instead', 'woe', 'stem', 'sharp', 'rise', 'expectation', 'yield', 'since', 'provide', 'potent', 'competitor', 'stock']","{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.7269}",-0.7269
Dow Jones Futures Rise Ahead Of Imminent Inflation Data. Nike ... Investor's Business Daily ...,"['dow', 'jones', 'future', 'rise', 'ahead', 'imminent', 'inflation', 'data', 'nike', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"SAN DIEGO, Sept. 29, 2023 ( GLOBE NEWSWIRE ) -- The Class: Shareholder rights law firm Robbins LLP reminds investors that a shareholder filed a securities fraud class action lawsuit on September 6, 2023, in the U.S.","['san', 'diego', 'globe', 'newswire', 'class', 'shareholder', 'right', 'law', 'firm', 'robbins', 'llp', 'reminds', 'investor', 'shareholder', 'filed', 'security', 'fraud', 'class', 'action', 'lawsuit', 'september']","{'neg': 0.218, 'neu': 0.69, 'pos': 0.092, 'compound': -0.5106}",-0.5106
"To gain an edge, this is what you need to know today. Please click here for a chart of SPDR S&P 500 ETF Trust SPY which represents the benchmark stock market index S&P 500 ( SPX ) . Headline PCE came at 0.4% vs. 0.4% consensus. Core PCE came at 0.1% vs. 0.2% consensus.","['gain', 'edge', 'need', 'know', 'today', 'please', 'click', 'chart', 'spdr', 'etf', 'trust', 'spy', 'represents', 'benchmark', 'stock', 'market', 'index', 'spx', 'headline', 'pce', 'came', 'consensus', 'core', 'pce', 'came', 'consensus']","{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.8402}",0.8402
Money and investing stories popular with MarketWatch readers over the past week.,"['money', 'investing', 'story', 'popular', 'marketwatch', 'reader', 'past', 'week']","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}",0.4215
"LOS ANGELES, Sept. 29, 2023 /PRNewswire/ -- Glancy Prongay & Murray LLP ( ""GPM"" ) announces that investors with substantial losses have opportunity to lead the securities fraud class action lawsuit against UiPath Inc. ( ""UiPath"" or the ""Company"" ) ( NYSE: PATH ) .","['los', 'angeles', 'glancy', 'prongay', 'murray', 'llp', 'gpm', 'announces', 'investor', 'substantial', 'loss', 'opportunity', 'lead', 'security', 'fraud', 'class', 'action', 'lawsuit', 'uipath', 'uipath', 'company', 'nyse', 'path']","{'neg': 0.25, 'neu': 0.531, 'pos': 0.219, 'compound': -0.25}",-0.25
"DUBLIN, Sept. 29, 2023 /PRNewswire/ -- The ""Cyber Security Market Report 2023-2033"" has been added to ResearchAndMarkets.com's offering. In today's interconnected world, the significance of cyber security has never been more paramount.","['dublin', 'cyber', 'security', 'market', 'report', 'added', 'offering', 'today', 'interconnected', 'world', 'significance', 'cyber', 'security', 'never', 'paramount']","{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.7096}",0.7096
The Oracle of Omaha owns more AI stocks than you might think.,"['oracle', 'omaha', 'owns', 'stock', 'might', 'think']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
The next-generation AI art tool is described as a leap ahead of competitors Midjourney and Stable Diffusion.,"['art', 'tool', 'described', 'leap', 'ahead', 'competitor', 'midjourney', 'stable', 'diffusion']","{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.296}",0.296
"Oracle, AbbVie, Lowe's Companies, Ecolab and Motorola Solutions are part of the Zacks top Analyst Blog .","['oracle', 'abbvie', 'lowe', 'company', 'ecolab', 'motorola', 'solution', 'part', 'zacks', 'top', 'analyst', 'blog']","{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.5574}",0.5574
It's time for investors to draw a bead on this overlooked growth stock.,"['time', 'investor', 'draw', 'bead', 'overlooked', 'growth', 'stock']","{'neg': 0.126, 'neu': 0.575, 'pos': 0.299, 'compound': 0.3612}",0.3612
"TORONTO, Sept. 29, 2023 /CNW/ - Carbon60 is pleased to announce it placed No. 179 on the 2023 Report on Business ranking of Canada's Top Growing Companies. Canada's Top Growing Companies ranks Canadian companies on three-year revenue growth. Carbon60 earned its spot with three-year revenue growth ...","['toronto', 'pleased', 'announce', 'placed', 'report', 'business', 'ranking', 'canada', 'top', 'growing', 'company', 'canada', 'top', 'growing', 'company', 'rank', 'canadian', 'company', 'revenue', 'growth', 'earned', 'spot', 'revenue', 'growth']","{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.9022}",0.9022
Is this high-flying tech stock set to run out of steam?,"['tech', 'stock', 'set', 'run', 'steam']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"President Biden's antitrust regulators are taking on tech giants, but victory in court is not the only way for them to win.","['president', 'biden', 'antitrust', 'regulator', 'taking', 'tech', 'giant', 'victory', 'court', 'way', 'win']","{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.5859}",0.5859
SALT XC SECURES TOP TWO SPOT ON THE GLOBE AND MAIL'S ANNUAL RANKING OF CANADA'S TOP ... Canada ...,"['salt', 'secures', 'top', 'two', 'spot', 'globe', 'mail', 'annual', 'ranking', 'canada', 'top', 'canada']","{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.5994}",0.5994
Teladoc's (TDOC) BetterHelp business is expected to gain from new member growth and stable customer acquisition costs.,"['teladoc', 'tdoc', 'betterhelp', 'business', 'expected', 'gain', 'new', 'member', 'growth', 'stable', 'customer', 'acquisition', 'cost']","{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.802}",0.802
Stock Market Rally Attempt Underway: Weekly Investor's Business Daily ...,"['stock', 'market', 'rally', 'attempt', 'underway', 'weekly', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"The Wall Street sign is pictured at the New York Stock exchange ( NYSE ) in the Manhattan borough of New York City, New York, U.S., March 9, 2020. REUTERS/Carlo Allegri/File Photo Acquire Licensing Rights","['wall', 'street', 'sign', 'pictured', 'new', 'york', 'stock', 'exchange', 'nyse', 'manhattan', 'borough', 'new', 'york', 'city', 'new', 'york', 'march', 'photo', 'acquire', 'licensing', 'right']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"NEW YORK ( AP ) - Wall Street is climbing Friday following , but it's still likely to close September with its worst month of the year so far. The S&P 500 was 0.6% higher in morning trading and on track for its first three-day winning streak of the month.","['new', 'york', 'wall', 'street', 'climbing', 'friday', 'following', 'still', 'likely', 'close', 'september', 'worst', 'month', 'year', 'far', 'higher', 'morning', 'trading', 'track', 'first', 'winning', 'streak', 'month']","{'neg': 0.144, 'neu': 0.737, 'pos': 0.119, 'compound': -0.1779}",-0.1779
"NEW YORK, Sept. 30, 2023 ( GLOBE NEWSWIRE ) --","['new', 'york', 'globe', 'newswire']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"A series of potential problems, including rising oil prices and labor strikes, have prompted a much warier mood among investors.","['series', 'potential', 'problem', 'including', 'rising', 'oil', 'price', 'labor', 'strike', 'prompted', 'much', 'warier', 'mood', 'among', 'investor']","{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.4939}",-0.4939
"Women tend to be better investors than men, yet they often fall short when it comes to taking on enough risk. Here's how they may start to change that.","['woman', 'tend', 'better', 'investor', 'men', 'yet', 'often', 'fall', 'short', 'come', 'taking', 'enough', 'risk', 'may', 'start', 'change']","{'neg': 0.111, 'neu': 0.737, 'pos': 0.153, 'compound': 0.2023}",0.2023
"When your information is everywhere, is it possible to rein it in?","['information', 'everywhere', 'possible', 'rein']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"The AI sector has seen rapid investment over the last two years, but does that mean the market is overheated?","['sector', 'seen', 'rapid', 'investment', 'last', 'two', 'year', 'mean', 'market', 'overheated']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"We are in what is historically considered the slow season of the investing world, but there are still opportunities for value-minded investors willing to turn over a rock or two. Here are three undervalued stocks to consider.","['historically', 'considered', 'slow', 'season', 'investing', 'world', 'still', 'opportunity', 'investor', 'willing', 'turn', 'rock', 'two', 'three', 'undervalued', 'stock', 'consider']","{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}",0.4215
"Contracting economic activity in the manufacturing sector and increased unemployment make the prospects gloomy for the Zacks Staffing industry. Rising service activities and increased technology usage being the saving graces, MAN, HSII and JOB are likely to be the gainers of the industry.","['contracting', 'economic', 'activity', 'manufacturing', 'sector', 'increased', 'unemployment', 'make', 'prospect', 'gloomy', 'zacks', 'staffing', 'industry', 'rising', 'service', 'activity', 'increased', 'technology', 'usage', 'saving', 'grace', 'man', 'hsii', 'job', 'likely', 'gainer', 'industry']","{'neg': 0.13, 'neu': 0.605, 'pos': 0.265, 'compound': 0.5719}",0.5719
"Pune, India., Sept. 29, 2023 ( GLOBE NEWSWIRE ) -- According to a new report on ""Bare Metal Cloud Market Size and Forecasts ( 2020 - 2030 ) , Global and Regional Share, Trends, and Growth Opportunity Analysis Report Coverage: By Service Type ( Networking Services, Storage & Database Services, ...","['pune', 'globe', 'newswire', 'according', 'new', 'report', 'bare', 'metal', 'cloud', 'market', 'size', 'forecast', 'global', 'regional', 'share', 'trend', 'growth', 'opportunity', 'analysis', 'report', 'coverage', 'service', 'type', 'networking', 'service', 'storage', 'database', 'service']","{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.765}",0.765
Will the video game industry open up and play nice? These are the hurdles left to overcome to enable interoperable items at scale.,"['video', 'game', 'industry', 'open', 'play', 'nice', 'hurdle', 'left', 'overcome', 'enable', 'interoperable', 'item', 'scale']","{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.6369}",0.6369
"Pros: Configurations with solid RTX 30-series GPUs, disperses heat really well, fantastic price The Acer Nitro 5 is an affordable gaming laptop that offers powerful hardware for a low price. It's currently our top pick overall for the best gaming laptop on a budget.","['pro', 'configuration', 'solid', 'rtx', 'gpus', 'disperses', 'heat', 'really', 'well', 'fantastic', 'price', 'acer', 'nitro', 'affordable', 'gaming', 'laptop', 'offer', 'powerful', 'hardware', 'low', 'price', 'currently', 'top', 'pick', 'overall', 'best', 'gaming', 'laptop', 'budget']","{'neg': 0.052, 'neu': 0.54, 'pos': 0.409, 'compound': 0.927}",0.927
"We also check in on what's going on with Costco, including its new healthcare offering.","['also', 'check', 'going', 'costco', 'including', 'new', 'healthcare', 'offering']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
