Summary,Processed Summaries,Sentiment Scores,Compound Score
Amazon Creates New Group to Work on Its 'Most Ambitious' AI Models - Business Insider ...,"['amazon', 'creates', 'new', 'group', 'work', 'ambitious', 'model', 'business', 'insider']","{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.7096}",0.7096
"Piper Sandler analysts boost their year-end price target for the S&P 500 to 4,825 from 4,625, implying a roughly 5.3% upside from the large-cap index's current levels on Monday.","['piper', 'sandler', 'analyst', 'boost', 'price', 'target', 'implying', 'roughly', 'upside', 'index', 'current', 'level', 'monday']","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",0.4019
"It's not unusual to see relatively new, unprofitable biotech stocks soaring on potential, particularly after promising clinical trial results. But some stocks in the biotech category are rising for a reason that's more common with techs, such as chipmaker Nvidia Corp. NVDA or Microsoft Corp.","['unusual', 'see', 'relatively', 'new', 'unprofitable', 'biotech', 'stock', 'soaring', 'potential', 'particularly', 'promising', 'clinical', 'trial', 'result', 'stock', 'biotech', 'category', 'rising', 'reason', 'common', 'tech', 'chipmaker', 'nvidia', 'nvda', 'microsoft', 'corp']","{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.4576}",0.4576
C3.ai stock has an extremely compelling technical setup investors should keep an eye on ...,"['stock', 'extremely', 'compelling', 'technical', 'setup', 'investor', 'keep', 'eye']","{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.2944}",0.2944
"On July 20, X Corp., formerly known as Twitter, sent a letter to the Center for Countering Digital Hate, threatening to sue the British research nonprofit.","['july', 'formerly', 'known', 'twitter', 'sent', 'letter', 'center', 'countering', 'digital', 'hate', 'threatening', 'sue', 'british', 'research', 'nonprofit']","{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.7964}",-0.7964
"Amazon.com, Inc AMZN was trading slightly higher Monday, ahead of its second-quarter earnings print, which is set to be released on Thursday. Investors will be particularly interested in how the Amazon Web Services arm of its business is faring, after Microsoft and Google reported slowed growth ...","['inc', 'amzn', 'trading', 'slightly', 'higher', 'monday', 'ahead', 'earnings', 'print', 'set', 'released', 'thursday', 'investor', 'particularly', 'interested', 'amazon', 'web', 'service', 'arm', 'business', 'faring', 'microsoft', 'google', 'reported', 'slowed', 'growth']","{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.763}",0.763
"Salesforce's stock has been riding the wave of frenzied interest in AI, but perhaps Wall Street is getting too upbeat about the company's ability to benefit.","['salesforce', 'stock', 'riding', 'wave', 'frenzied', 'interest', 'perhaps', 'wall', 'street', 'getting', 'upbeat', 'company', 'ability', 'benefit']","{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.8074}",0.8074
"The recent rate hike by the Federal Reserve is anticipated to favor the consumer financial services industry. Technological advancements, digitalization, and swift loan approval processes are expected to further boost the sector, enhancing its prospects for growth and expansion.","['recent', 'rate', 'hike', 'federal', 'reserve', 'anticipated', 'favor', 'consumer', 'financial', 'service', 'industry', 'technological', 'advancement', 'digitalization', 'swift', 'loan', 'approval', 'process', 'expected', 'boost', 'sector', 'enhancing', 'prospect', 'growth', 'expansion']","{'neg': 0.0, 'neu': 0.557, 'pos': 0.443, 'compound': 0.9201}",0.9201
"Augmented reality (AR) is a rapidly growing technology with the potential to revolutionize many industries. As AR adoption increases, so too will the demand for AR stocks. Here are some stocks worth considering for those looking to get into the action.","['augmented', 'reality', 'rapidly', 'growing', 'technology', 'potential', 'revolutionize', 'many', 'industry', 'adoption', 'increase', 'demand', 'stock', 'stock', 'worth', 'considering', 'looking', 'get', 'action']","{'neg': 0.067, 'neu': 0.67, 'pos': 0.263, 'compound': 0.5267}",0.5267
US officials found Chinese malware hidden in military systems. - Business Insider ...,"['official', 'found', 'chinese', 'malware', 'hidden', 'military', 'system', 'business', 'insider']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"There's been a clear trend developing this earnings season. It's not an old one, but it has to do with one of my Ten Commandments of Trading. Following this trend and my Commandment is nailing some opportunities this earnings season.","['clear', 'trend', 'developing', 'earnings', 'season', 'old', 'one', 'one', 'ten', 'commandment', 'trading', 'following', 'trend', 'commandment', 'nailing', 'opportunity', 'earnings', 'season']","{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.6597}",0.6597
"When it comes to sustaining US technological leadership, the Pentagon and the FTC seem to be working at cross-purposes with each other.","['come', 'sustaining', 'technological', 'leadership', 'pentagon', 'ftc', 'seem', 'working']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"In the brutally competitive beverage business, distribution is king. And through partnerships with PepsiCo ( PEP ) , Costco ( COST ) , Target ( TGT ) , CVS Health ( CVS ) and Amazon ( AMZN ) , the disruptive Celsius drink has fueled impressive gains.","['brutally', 'competitive', 'beverage', 'business', 'distribution', 'king', 'partnership', 'pepsico', 'pep', 'costco', 'cost', 'target', 'tgt', 'cv', 'health', 'cv', 'amazon', 'amzn', 'disruptive', 'celsius', 'drink', 'fueled', 'impressive', 'gain']","{'neg': 0.183, 'neu': 0.523, 'pos': 0.294, 'compound': 0.4215}",0.4215
The stock-market rally is no longer just about megacap technology names. What improving stock-market breadth means for investors.,"['rally', 'longer', 'megacap', 'technology', 'name', 'improving', 'breadth', 'mean', 'investor']","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}",0.4215
"Despite its earnings beat, eBay Inc EBAY shares tanked 10.5% upon the release of second quarter results last week while its main competitor and e-commerce giant, Amazon.com Inc AMZN is scheduled to report its earnings on Thursday after the close.","['despite', 'earnings', 'beat', 'ebay', 'inc', 'ebay', 'share', 'tanked', 'upon', 'release', 'second', 'quarter', 'result', 'last', 'week', 'main', 'competitor', 'giant', 'inc', 'amzn', 'scheduled', 'report', 'earnings', 'thursday', 'close']","{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.296}",0.296
"To gain an edge, this is what you need to know today. Please click here for a chart of Invesco QQQ Trust Series 1 QQQ. The chart shows that the AI frenzy driven rally continues. The chart shows that on the pullback, the trendline held. Technically, this is bullish behavior.","['gain', 'edge', 'need', 'know', 'today', 'please', 'click', 'chart', 'invesco', 'qqq', 'trust', 'series', 'qqq', 'chart', 'show', 'frenzy', 'driven', 'rally', 'continues', 'chart', 'show', 'pullback', 'trendline', 'held', 'technically', 'bullish', 'behavior']","{'neg': 0.067, 'neu': 0.671, 'pos': 0.262, 'compound': 0.7717}",0.7717
"( Monday market open ) It's ""tech week"" on Wall Street. No, wait, it's ""pharma week."" Or is it ""employment week?"" How about all three?","['monday', 'market', 'open', 'tech', 'week', 'wall', 'street', 'wait', 'pharma', 'week', 'employment', 'week', 'three']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Converting San Francisco's unloved office buildings into homes won't be an easy task. Calling it a success will be even harder, say these real estate CEOs.","['converting', 'san', 'francisco', 'unloved', 'office', 'building', 'home', 'easy', 'task', 'calling', 'success', 'even', 'harder', 'say', 'real', 'estate', 'ceo']","{'neg': 0.123, 'neu': 0.596, 'pos': 0.281, 'compound': 0.5719}",0.5719
DoubleVerify to Acquire European AI Adtech Firm Scibids in $125 Million Deal - Business Insider ...,"['doubleverify', 'acquire', 'european', 'adtech', 'firm', 'scibids', 'million', 'deal', 'business', 'insider']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Dynatrace's (DT) fiscal first-quarter 2024 performance is expected to reflect robust adoption of its observability solutions, expansion of clientele and product portfolio.","['dynatrace', 'fiscal', 'performance', 'expected', 'reflect', 'robust', 'adoption', 'observability', 'solution', 'expansion', 'clientele', 'product', 'portfolio']","{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.5719}",0.5719
"Despite challenging macroeconomic conditions, Cognizant's (CTSH) second-quarter 2023 performance is expected to reflect growing domain expertise in its healthcare business operations.","['despite', 'challenging', 'macroeconomic', 'condition', 'cognizant', 'ctsh', 'performance', 'expected', 'reflect', 'growing', 'domain', 'expertise', 'healthcare', 'business', 'operation']","{'neg': 0.089, 'neu': 0.805, 'pos': 0.105, 'compound': 0.066}",0.066
AMD's second-quarter 2023 earnings are expected to reflect sluggish demand for embedded solutions due to weakness in 5G deployment and rebalancing of inventory.,"['amd', 'earnings', 'expected', 'reflect', 'sluggish', 'demand', 'embedded', 'solution', 'due', 'weakness', 'deployment', 'rebalancing', 'inventory']","{'neg': 0.383, 'neu': 0.492, 'pos': 0.126, 'compound': -0.5719}",-0.5719
Twitter threatens to sue hate-speech watchdog group ...,"['twitter', 'threatens', 'sue', 'watchdog', 'group']","{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.3818}",-0.3818
Twitter threatens to sue hate-speech watchdog group CNN International ...,"['twitter', 'threatens', 'sue', 'watchdog', 'group', 'cnn', 'international']","{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}",-0.3818
"ELLICOTT CITY, Md., July 31, 2023 ( GLOBE NEWSWIRE ) -- Huntress, the managed security platform for mid-sized and small businesses ( SMBs ) , today announced that CRN®, a brand of The Channel Company, has named Kyle Hanslovan, co-founder and CEO, to its exclusive 2023 Top 100 Executives list.","['ellicott', 'city', 'july', 'globe', 'newswire', 'huntress', 'managed', 'security', 'platform', 'small', 'business', 'smbs', 'today', 'announced', 'brand', 'channel', 'company', 'named', 'kyle', 'hanslovan', 'ceo', 'exclusive', 'top', 'executive', 'list']","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.5719}",0.5719
Google Cloud and YouTube are star performers for Alphabet right now.,"['google', 'cloud', 'youtube', 'star', 'performer', 'alphabet', 'right']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Consumer NAS market size to grow by USD 28,222.02 million from 2022 to 2027| Increasing need for video ... PR ...","['consumer', 'na', 'market', 'size', 'grow', 'usd', 'million', 'increasing', 'need', 'video']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"""T of the brand is at stake."" When Thomas Schäfer, the mass-market marque's newish boss, gave a presentation to his management team in early July, he did not sugarcoat its problems.","['brand', 'stake', 'thomas', 'schäfer', 'marque', 'newish', 'bos', 'gave', 'presentation', 'management', 'team', 'early', 'july', 'sugarcoat', 'problem']","{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}",-0.4019
