Summary,Processed Summaries,Sentiment Scores,Compound Score
How growth in the metaverse could power real-time growth for enterprise The Financial Express ...,"['growth', 'metaverse', 'could', 'power', 'growth', 'enterprise', 'financial', 'express']","{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.6369}",0.6369
Qualcomm is getting ready to bring some much-needed change to the computing status quo.,"['qualcomm', 'getting', 'ready', 'bring', 'change', 'computing', 'status', 'quo']","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.3612
"The streaming service makes a good acquisition target, and it's cheap.","['streaming', 'service', 'make', 'good', 'acquisition', 'target', 'cheap']","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.4404
"Senate Majority Leader Chuck Schumer and Democratic Sen. Joe Manchin ( D-WV ) agreed last week to vote on the ""Inflation Reduction Act of 2022,"" which also includes provisions for furthering clean energy.","['senate', 'majority', 'leader', 'chuck', 'schumer', 'democratic', 'joe', 'manchin', 'agreed', 'last', 'week', 'vote', 'inflation', 'reduction', 'act', 'also', 'includes', 'provision', 'furthering', 'clean', 'energy']","{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.7096}",0.7096
Nasdaq 100 Monthly Returns: Top gainers of tech-heavy index in July 2022 The Financial Express ...,"['nasdaq', 'monthly', 'return', 'top', 'gainer', 'index', 'july', 'financial', 'express']","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.2023}",0.2023
Morningstar took a look at stock picks by seven concentrated mutual funds whose managers it respects.,"['morningstar', 'took', 'look', 'stock', 'pick', 'seven', 'concentrated', 'mutual', 'fund', 'whose', 'manager', 'respect']","{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.4767}",0.4767
"It's a well-known fact that Microsoft Corporation MSFT co-founder Bill Gates, through his Bill & Melinda Gates Foundation, is working toward eliminating infectious diseases and eradicating poverty in developing and under-developed countries.","['fact', 'microsoft', 'corporation', 'msft', 'bill', 'gate', 'bill', 'melinda', 'gate', 'foundation', 'working', 'toward', 'eliminating', 'infectious', 'disease', 'eradicating', 'poverty', 'developing', 'country']","{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.5106}",-0.5106
"While Bill Gates may best be known as the co-founder of Microsoft Corporation MSFT, he has been gaining prominence through the years for his philanthropy, opening the doors to the Bill & Melinda Gates Foundation in 2000.","['bill', 'gate', 'may', 'best', 'known', 'microsoft', 'corporation', 'msft', 'gaining', 'prominence', 'year', 'philanthropy', 'opening', 'door', 'bill', 'melinda', 'gate', 'foundation']","{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.7906}",0.7906
"No company is completely immune from cyclical forces. But even after conceding that point, it is hard not to be impressed with the strength of the Apple, Amazon and Microsoft numbers...","['company', 'completely', 'immune', 'cyclical', 'force', 'even', 'conceding', 'point', 'hard', 'impressed', 'strength', 'apple', 'amazon', 'microsoft', 'number']","{'neg': 0.063, 'neu': 0.406, 'pos': 0.531, 'compound': 0.8553}",0.8553
The maker of premium electric vehicles confirms that it has become the most profitable American automotive group.,"['maker', 'premium', 'electric', 'vehicle', 'confirms', 'become', 'profitable', 'american', 'automotive', 'group']","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404
"The market bears, especially those short, big tech stocks like MSFT, AMZN and AAPL had a rough week. After the prolonged decline there are more short positions likely to be squeezed says the Viper Report's Tom Aspray but how much more can the bears take?","['market', 'bear', 'especially', 'short', 'big', 'tech', 'stock', 'like', 'msft', 'amzn', 'aapl', 'rough', 'week', 'prolonged', 'decline', 'short', 'position', 'likely', 'squeezed', 'say', 'viper', 'report', 'tom', 'aspray', 'much', 'bear', 'take']","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3612}",0.3612
"Editor's note: This story has been edited to reflect an update by Forbes to Tesla CEO Elon Musk's philanthropy ranking that removed him from the list of the least generous billionaires. Original publication: 2018. For the first time, the Forbes 400 list includes a generosity ranking.","['editor', 'note', 'story', 'edited', 'reflect', 'update', 'forbes', 'tesla', 'ceo', 'elon', 'musk', 'philanthropy', 'ranking', 'removed', 'list', 'least', 'generous', 'billionaire', 'original', 'publication', 'first', 'time', 'forbes', 'list', 'includes', 'generosity', 'ranking']","{'neg': 0.084, 'neu': 0.743, 'pos': 0.173, 'compound': 0.4401}",0.4401
"After super charged, double-digital growth during the pandemic, the results this week from the five biggest U.S. tech giants showed a big slow down, as they grapple with inflation, looming recession and an overall slowing economy ...","['super', 'charged', 'growth', 'pandemic', 'result', 'week', 'five', 'biggest', 'tech', 'giant', 'showed', 'big', 'slow', 'grapple', 'inflation', 'looming', 'recession', 'overall', 'slowing', 'economy']","{'neg': 0.221, 'neu': 0.543, 'pos': 0.236, 'compound': 0.34}",0.34
"It was an eventful, data-packed week for the US economy. The Federal Reserve, the country's central bank, raised interest rates by 75 basis points on Wednesday, the second time in as many meetings, in the hopes that higher borrowing costs help balance supply and demand.","['eventful', 'week', 'economy', 'federal', 'reserve', 'country', 'central', 'bank', 'raised', 'interest', 'rate', 'basis', 'point', 'wednesday', 'second', 'time', 'many', 'meeting', 'hope', 'higher', 'borrowing', 'cost', 'help', 'balance', 'supply', 'demand']","{'neg': 0.047, 'neu': 0.685, 'pos': 0.268, 'compound': 0.7964}",0.7964
"What would you do if you had $50 billion? You'd probably buy everything you've ever wanted, but you still wouldn't be able to spend all the money on yourself. Figuring out how to spend all that money would be your biggest problem. I mean, how many cars can you have? How many houses can you own?","['would', 'billion', 'probably', 'buy', 'everything', 'ever', 'wanted', 'still', 'would', 'able', 'spend', 'money', 'figuring', 'spend', 'money', 'would', 'biggest', 'problem', 'mean', 'many', 'car', 'many', 'house']","{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.4019}",-0.4019
"Direxion Daily Select Large Caps & FANGs Bull 2X Shares FNGG popped almost 5% after the market opened Friday, but a move higher was hampered by the general market, which may be in need of consolidation because the S&P 500 has soared 5% over the last three trading days.","['direxion', 'daily', 'select', 'large', 'cap', 'fang', 'bull', 'share', 'fngg', 'popped', 'almost', 'market', 'opened', 'friday', 'move', 'higher', 'hampered', 'general', 'market', 'may', 'need', 'consolidation', 'soared', 'last', 'three', 'trading', 'day']","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.296}",0.296
The roster of once-and-future market leaders are showing their chops in tough times.,"['roster', 'market', 'leader', 'showing', 'chop', 'tough', 'time']","{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.128}",-0.128
Shares of the synthetic biology leader have defied gravity. That could change after the next quarterly results are released.,"['share', 'synthetic', 'biology', 'leader', 'defied', 'gravity', 'could', 'change', 'next', 'quarterly', 'result', 'released']","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.296}",0.296
"Amazon.com, Inc AMZN gapped up almost 10% higher on Friday, in a bullish reaction to the company's earnings beat. For the second quarter, Amazon reported earnings per share of 18 cents on revenues of $121.23 billion, which beat the consensus estimate of EPS of 13 cents on revenues of $119.09 ...","['inc', 'amzn', 'gapped', 'almost', 'higher', 'friday', 'bullish', 'reaction', 'company', 'earnings', 'beat', 'second', 'quarter', 'amazon', 'reported', 'earnings', 'per', 'share', 'cent', 'revenue', 'billion', 'beat', 'consensus', 'estimate', 'eps', 'cent', 'revenue']","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4404}",0.4404
"Wall Street breathed a sigh of relief this week after Big Tech produced results that were largely not as bad as feared (except for Facebook), but the harder part of this earnings season may arrive in the coming week.","['wall', 'street', 'breathed', 'sigh', 'relief', 'week', 'big', 'tech', 'produced', 'result', 'largely', 'bad', 'feared', 'except', 'facebook', 'harder', 'part', 'earnings', 'season', 'may', 'arrive', 'coming', 'week']","{'neg': 0.224, 'neu': 0.635, 'pos': 0.14, 'compound': -0.5423}",-0.5423
China's cyberspace watchdog said it fined 283 internet platforms and removed 177 apps from app stores in the first six months of the year in its ongoing crackdown on 'illegal' content.,"['china', 'cyberspace', 'watchdog', 'said', 'fined', 'internet', 'platform', 'removed', 'apps', 'app', 'store', 'first', 'six', 'month', 'year', 'ongoing', 'crackdown', 'content']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Sony trims PlayStation's 2022 sales forecast by ...,"['sony', 'trim', 'playstation', 'sale', 'forecast']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Amazon.com, Inc. AMZN shares traded higher by 11.5% on Friday after the company reported impressive second-quarter numbers in a difficult macroeconomic climate. On Thursday, Amazon reported a second-quarter adjusted EPS loss of 20 cents, missing analyst estimates of a 14-cent profit.","['amzn', 'share', 'traded', 'higher', 'friday', 'company', 'reported', 'impressive', 'number', 'difficult', 'macroeconomic', 'climate', 'thursday', 'amazon', 'reported', 'adjusted', 'eps', 'loss', 'cent', 'missing', 'analyst', 'estimate', 'profit']","{'neg': 0.21, 'neu': 0.449, 'pos': 0.341, 'compound': 0.5267}",0.5267
AYI: 3 Mighty Mid-Cap Stocks to Buy for the Rest of ...,"['ayi', 'mighty', 'stock', 'buy', 'rest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"A version of this story first appeared in CNN Business' Before the Bell newsletter. Not a subscriber? You can sign up right here. You can listen to an audio version of the newsletter by clicking the same link. New York ( CNN Business ) If you're reading this, it means you've survived the busiest ...","['version', 'story', 'first', 'appeared', 'cnn', 'business', 'bell', 'newsletter', 'subscriber', 'sign', 'right', 'listen', 'audio', 'version', 'newsletter', 'clicking', 'link', 'new', 'york', 'cnn', 'business', 'reading', 'mean', 'survived', 'busiest']","{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.5106}",0.5106
"The CNBC Investing Club takes a closer look at Intel's disappointing second-quarter results, explaining what they mean for Club holding AMD.","['cnbc', 'investing', 'club', 'take', 'closer', 'look', 'intel', 'disappointing', 'result', 'explaining', 'mean', 'club', 'holding', 'amd']","{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.4939}",-0.4939
"The Ethereum creator said corporate attempts at the metaverse will fail because ""it's far too early to know what people actually want."" ...","['ethereum', 'creator', 'said', 'corporate', 'attempt', 'metaverse', 'fail', 'far', 'early', 'know', 'people', 'actually', 'want']","{'neg': 0.222, 'neu': 0.696, 'pos': 0.082, 'compound': -0.4939}",-0.4939
Up to 70% of companies could be using artificial intelligence by 2030.,"['company', 'could', 'using', 'artificial', 'intelligence']","{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.4767}",0.4767
"First-Time Buying Stocks? Here's A Brief How To Guide On How To Start Investing In Stocks Many people are intimidated by the stock market and don't know how to start investing in stocks. However, with a little research and planning, anyone can become a successful investor.","['buying', 'stock', 'brief', 'guide', 'start', 'investing', 'stock', 'many', 'people', 'intimidated', 'stock', 'market', 'know', 'start', 'investing', 'stock', 'however', 'little', 'research', 'planning', 'anyone', 'become', 'successful', 'investor']","{'neg': 0.101, 'neu': 0.767, 'pos': 0.132, 'compound': 0.2263}",0.2263
"Dow, S&P, Nasdaq post best month since 2020 but pitfalls remain Fox Business ...","['dow', 'nasdaq', 'post', 'best', 'month', 'since', 'pitfall', 'remain', 'fox', 'business']","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",0.6369
"The Nasdaq Composite index showed a monthly gain of 12.3% by the end of trading Friday, according to data from Nasdaq. Advertisement Those gains are the most the index has made since April 2020 when the Federal Reserve took efforts to stabilize the economy after the emergence of the COVID-19 ...","['nasdaq', 'composite', 'index', 'showed', 'monthly', 'gain', 'end', 'trading', 'friday', 'according', 'data', 'nasdaq', 'advertisement', 'gain', 'index', 'made', 'since', 'april', 'federal', 'reserve', 'took', 'effort', 'stabilize', 'economy', 'emergence']","{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7783}",0.7783
Learning with the Internet of Things and Artificial Intelligence: harnessing their potential The Financial Express ...,"['learning', 'internet', 'thing', 'artificial', 'intelligence', 'harnessing', 'potential', 'financial', 'express']","{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.4767}",0.4767
"Qualcomm stock looks attractive on many levels, but one aspect of its revenue stream may give investors pause.","['qualcomm', 'stock', 'look', 'attractive', 'many', 'level', 'one', 'aspect', 'revenue', 'stream', 'may', 'give', 'investor', 'pause']","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",0.4404
The rebound in stocks is a reflection that the current round of updates from corporate America are not as bad as feared. But there are still reasons for investors to be wary.,"['rebound', 'stock', 'reflection', 'current', 'round', 'update', 'corporate', 'america', 'bad', 'feared', 'still', 'reason', 'investor', 'wary']","{'neg': 0.358, 'neu': 0.642, 'pos': 0.0, 'compound': -0.7717}",-0.7717
The famous encyclopedia is the subject of much criticism following a controversial change.,"['famous', 'encyclopedia', 'subject', 'much', 'criticism', 'following', 'controversial', 'change']","{'neg': 0.439, 'neu': 0.561, 'pos': 0.0, 'compound': -0.5719}",-0.5719
5-stars and dhabas can co-exist: Open Network for Digital Commerce MD & CEO T Koshy The Financial Express ...,"['dhabas', 'open', 'network', 'digital', 'commerce', 'ceo', 'koshy', 'financial', 'express']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Blockchain technology supports cryptocurrencies but can also be used for supply chain tracking, identity management systems, healthcare and more.","['blockchain', 'technology', 'support', 'cryptocurrencies', 'also', 'used', 'supply', 'chain', 'tracking', 'identity', 'management', 'system', 'healthcare']","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",0.4019
"A more dovish Federal Reserve tried to end July on a positive note than it had during previous rate decisions, helping extend the S&P 500® index ( SPX ) rally that began in June.","['dovish', 'federal', 'reserve', 'tried', 'end', 'july', 'positive', 'note', 'previous', 'rate', 'decision', 'helping', 'extend', 'index', 'spx', 'rally', 'began', 'june']","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.7579}",0.7579
"Corporate optimism may seem at odds with the Fed's grim determination to hold back the economy to get inflation down, but earnings tell a story that other data doesn't.","['corporate', 'optimism', 'may', 'seem', 'odds', 'fed', 'grim', 'determination', 'hold', 'back', 'economy', 'get', 'inflation', 'earnings', 'tell', 'story', 'data']","{'neg': 0.155, 'neu': 0.586, 'pos': 0.259, 'compound': 0.3612}",0.3612
"This past season, things evolved even further. ""Now it's Bored Apes, NFTs, and digital assets,"" Dinwiddie says. Dinwiddie's observations are spot on: Indeed, Web3 projects have penetrated the league's culture to a degree that remains unmatched in professional sports.","['past', 'season', 'thing', 'evolved', 'even', 'bored', 'ape', 'nfts', 'digital', 'asset', 'dinwiddie', 'say', 'dinwiddie', 'observation', 'spot', 'indeed', 'project', 'penetrated', 'league', 'culture', 'degree', 'remains', 'unmatched', 'professional', 'sport']","{'neg': 0.122, 'neu': 0.789, 'pos': 0.09, 'compound': 0.0258}",0.0258
