Summary,Processed Summaries,Sentiment Scores,Compound Score
"Big Tech had a big first quarter, with the largest 10 companies growing their value by nearly $2 trillion to start the year.","['big', 'tech', 'big', 'first', 'quarter', 'largest', 'company', 'growing', 'value', 'nearly', 'trillion', 'start', 'year']","{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.4767}",0.4767
"Lyft Inc. is shaking up its leadership, and it's also shaking up the way it pays its top executive.","['lyft', 'shaking', 'leadership', 'also', 'shaking', 'way', 'pay', 'top', 'executive']","{'neg': 0.414, 'neu': 0.431, 'pos': 0.155, 'compound': -0.25}",-0.25
"• ChatGPT has shaken up the world of artificial intelligence, spurring companies like Google and Microsoft into action • As major tech companies shake off a rough 2022, investing in AI could be the next big thing in 2023 • Several new AI-based products have launched or been announced since ...","['chatgpt', 'shaken', 'world', 'artificial', 'intelligence', 'spurring', 'company', 'like', 'google', 'microsoft', 'action', 'major', 'tech', 'company', 'shake', 'rough', 'investing', 'could', 'next', 'big', 'thing', 'several', 'new', 'product', 'launched', 'announced', 'since']","{'neg': 0.093, 'neu': 0.685, 'pos': 0.221, 'compound': 0.6249}",0.6249
"Dow Jones Adds 250 Points As Critical Q1 Earnings Loom. Tesla, AI ... Investor's Business Daily ...","['dow', 'jones', 'add', 'point', 'critical', 'earnings', 'loom', 'tesla', 'investor', 'business', 'daily']","{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4939}",-0.4939
"An AI Pause May Be Worth It, Never Mind Elon Musk ...","['pause', 'may', 'worth', 'never', 'mind', 'elon', 'musk']","{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.2263}",0.2263
"Coinbase Global Inc COIN CEO Brian Armstrong said it is a ""bad idea"" to impose a temporary pause on artificial intelligence training systems beyond GPT-4. What Happened: Armstrong made his comments in a tweet when he responded to ""Rebooting AI"" author Gary Marcus on Thursday.","['coinbase', 'global', 'inc', 'coin', 'ceo', 'brian', 'armstrong', 'said', 'bad', 'idea', 'impose', 'temporary', 'pause', 'artificial', 'intelligence', 'training', 'system', 'beyond', 'happened', 'armstrong', 'made', 'comment', 'tweet', 'responded', 'rebooting', 'author', 'gary', 'marcus', 'thursday']","{'neg': 0.164, 'neu': 0.747, 'pos': 0.089, 'compound': -0.3818}",-0.3818
Top 3 Takeaways From Eric Newcomer's Cerebral Valley AI Summit - Business Insider ...,"['top', 'takeaway', 'eric', 'newcomer', 'cerebral', 'valley', 'summit', 'business', 'insider']","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.2023}",0.2023
Bill Gates Says Self-Driving Cars Will Be As Revolutionary As the PC - Business Insider ...,"['bill', 'gate', 'say', 'car', 'revolutionary', 'business', 'insider']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Banking Turmoil Not Over As Only 8 Stocks Fueled S&P 500 Gain ... - Markets Insider ...,"['banking', 'turmoil', 'stock', 'fueled', 'gain', 'market', 'insider']","{'neg': 0.229, 'neu': 0.459, 'pos': 0.312, 'compound': 0.2263}",0.2263
Charts Show Falling Revenue Per Employee for Most Tech Firms - Business Insider ...,"['chart', 'show', 'falling', 'revenue', 'per', 'employee', 'tech', 'firm', 'business', 'insider']","{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.1531}",-0.1531
"The biggest cuts so far this year came at Amazon, Google, Microsoft and Facebook and Parent company Meta.","['biggest', 'cut', 'far', 'year', 'came', 'amazon', 'google', 'microsoft', 'facebook', 'parent', 'company', 'meta']","{'neg': 0.152, 'neu': 0.725, 'pos': 0.123, 'compound': -0.1027}",-0.1027
"The concept of smartphones and electric cars seemed like a pipe dream 20 years ago, but today, nearly 6.92 billion people, or 86.4% of the global population, have personal smartphones. Governments worldwide are moving toward a green future by encouraging the use of electric cars instead of ...","['concept', 'smartphones', 'electric', 'car', 'seemed', 'like', 'pipe', 'dream', 'year', 'ago', 'today', 'nearly', 'billion', 'people', 'global', 'population', 'personal', 'smartphones', 'government', 'worldwide', 'moving', 'toward', 'green', 'future', 'encouraging', 'use', 'electric', 'car', 'instead']","{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.7845}",0.7845
"Italy said on Friday it was temporarily blocking ChatGPT over data privacy concerns, the first western country to take such action against the popular artificial intelligence ( AI ) chatbot.","['italy', 'said', 'friday', 'temporarily', 'blocking', 'chatgpt', 'data', 'privacy', 'concern', 'first', 'western', 'country', 'take', 'action', 'popular', 'artificial', 'intelligence', 'chatbot']","{'neg': 0.111, 'neu': 0.638, 'pos': 0.251, 'compound': 0.5106}",0.5106
"At tastytrade, we've seen a lot of buying in stocks that have rallied big this year, like Apple (up 25% this quarter), Microsoft (up 18%) and Tesla (up 59%).","['tastytrade', 'seen', 'lot', 'buying', 'stock', 'rallied', 'big', 'year', 'like', 'apple', 'quarter', 'microsoft', 'tesla']","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}",0.3612
"Meredith Whittaker, president of the Signal Foundation, talks about her tenure at Google, data privacy, and the hype around ChatGPT and generative AI.","['meredith', 'whittaker', 'president', 'signal', 'foundation', 'talk', 'tenure', 'google', 'data', 'privacy', 'hype', 'around', 'chatgpt', 'generative']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Amid the wild swings in the stock market, the technology sector emerged as the biggest winner while banks lost billions.","['amid', 'wild', 'swing', 'stock', 'market', 'technology', 'sector', 'emerged', 'biggest', 'winner', 'bank', 'lost', 'billion']","{'neg': 0.135, 'neu': 0.643, 'pos': 0.222, 'compound': 0.3612}",0.3612
"Italy said on Friday it was temporarily blocking ChatGPT over data privacy concerns, becoming the first western country to take such action against the popular artificial intelligence ( AI ) chatbot.","['italy', 'said', 'friday', 'temporarily', 'blocking', 'chatgpt', 'data', 'privacy', 'concern', 'becoming', 'first', 'western', 'country', 'take', 'action', 'popular', 'artificial', 'intelligence', 'chatbot']","{'neg': 0.106, 'neu': 0.653, 'pos': 0.241, 'compound': 0.5106}",0.5106
Researcher Warning About Dangers of AI Says: 'Shut It All Down' - Business Insider ...,"['researcher', 'warning', 'danger', 'say', 'business', 'insider']","{'neg': 0.592, 'neu': 0.408, 'pos': 0.0, 'compound': -0.7003}",-0.7003
"WASHINGTON ( AP ) - Under pressure from the U.S. government, TikTok is now facing the music with the possibility of a nationwide ban if it defies a government order to sell to an American company - unless the popular social media app can convince a high-powered panel that its data security ...","['washington', 'pressure', 'government', 'tiktok', 'facing', 'music', 'possibility', 'nationwide', 'ban', 'defies', 'government', 'order', 'sell', 'american', 'company', 'unless', 'popular', 'social', 'medium', 'app', 'convince', 'panel', 'data', 'security']","{'neg': 0.181, 'neu': 0.594, 'pos': 0.225, 'compound': 0.1027}",0.1027
"Nearly Half of American Workers Don't Use All Their PTO, Research ... - Business Insider ...","['nearly', 'half', 'american', 'worker', 'use', 'pto', 'research', 'business', 'insider']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
The tech-heavy Shoptalk industry convention was billed as the future of retail but felt more like a rear-view mirror.,"['shoptalk', 'industry', 'convention', 'billed', 'future', 'retail', 'felt', 'like', 'mirror']","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.3612
"Showcasing 'The Real People Behind IT' in Bengaluru BENGALURU, India, March 31, 2023 /PRNewswire/ -- Zones, a global provider of end-to-end IT solutions with an unmatched supply chain, is thrilled to announce its growth and expansion in India with the launch of its global delivery service center ...","['showcasing', 'real', 'people', 'behind', 'bengaluru', 'bengaluru', 'india', 'march', 'zone', 'global', 'provider', 'solution', 'unmatched', 'supply', 'chain', 'thrilled', 'announce', 'growth', 'expansion', 'india', 'launch', 'global', 'delivery', 'service', 'center']","{'neg': 0.043, 'neu': 0.698, 'pos': 0.259, 'compound': 0.7579}",0.7579
"Stocks bounced back this quarter, but it's too early to celebrate ...","['stock', 'bounced', 'back', 'quarter', 'early', 'celebrate']","{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.5719}",0.5719
LeapXpert Helps Wall Street Monitor Messengers Used for Work - Business Insider ...,"['leapxpert', 'help', 'wall', 'street', 'monitor', 'messenger', 'used', 'work', 'business', 'insider']","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",0.4019
"In his latest whistle-stop tour across China, Apple chief executive Tim Cook pledged to bring more new products and business in the country.","['latest', 'tour', 'across', 'china', 'apple', 'chief', 'executive', 'tim', 'cook', 'pledged', 'bring', 'new', 'product', 'business', 'country']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
CHEMISTRY WINS SILVER AS CAMPAIGN US' INDEPENDENT ... PR ...,"['chemistry', 'win', 'silver', 'campaign', 'independent']","{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.5859}",0.5859
"Stocks bounced back this quarter, but it's too early to celebrate ...","['stock', 'bounced', 'back', 'quarter', 'early', 'celebrate']","{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.5719}",0.5719
This company is making waves in the finance industry and has a planned venture into mixed reality.,"['company', 'making', 'wave', 'finance', 'industry', 'planned', 'venture', 'mixed', 'reality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"TAMPA, Fla., March 31, 2023 ( GLOBE NEWSWIRE ) -- ConnectWise, the world's leading software company dedicated to the success of IT solution providers ( TSPs ) , today announced the findings of its annual MSP Threat Report.","['tampa', 'march', 'globe', 'newswire', 'connectwise', 'world', 'leading', 'software', 'company', 'dedicated', 'success', 'solution', 'provider', 'tsps', 'today', 'announced', 'finding', 'annual', 'msp', 'threat', 'report']","{'neg': 0.116, 'neu': 0.578, 'pos': 0.306, 'compound': 0.6808}",0.6808
"Long-time growth stock Teradyne has fallen on difficult times, but is it time to buy before an eventual rebound?","['growth', 'stock', 'teradyne', 'fallen', 'difficult', 'time', 'time', 'buy', 'eventual', 'rebound']","{'neg': 0.342, 'neu': 0.479, 'pos': 0.178, 'compound': -0.34}",-0.34
Market Rally Builds Momentum. Tesla Breaks Out With Deliveries Due Investor's Business Daily ...,"['market', 'rally', 'build', 'momentum', 'tesla', 'break', 'delivery', 'due', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Here are the nine best index funds to add to your portfolio for steady, low-cost growth.","['nine', 'best', 'index', 'fund', 'add', 'portfolio', 'steady', 'growth']","{'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.7783}",0.7783
"The first quarter draws to a close this week, a period when the Nasdaq-100 awoke from its long bear-market slumber. The index, comprised of the 100 biggest stocks in the technology-heavy Nasdaq Composite, has gained 20% since its trough at the end of December, technically marking the entry into a ...","['first', 'quarter', 'draw', 'close', 'week', 'period', 'awoke', 'long', 'slumber', 'index', 'comprised', 'biggest', 'stock', 'nasdaq', 'composite', 'gained', 'since', 'trough', 'end', 'december', 'technically', 'marking', 'entry']","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3818}",0.3818
"About the author: Stefaan G. Verhulst is co-founder of the Governance Laboratory, an action research center. He is also the co-founder and principal scientific advisor of the DataTank, based in Brussels, and a research professor at the Center for Urban Science and Progress at New York University.","['author', 'stefaan', 'verhulst', 'governance', 'laboratory', 'action', 'research', 'center', 'also', 'principal', 'scientific', 'advisor', 'datatank', 'based', 'brussels', 'research', 'professor', 'center', 'urban', 'science', 'progress', 'new', 'york', 'university']","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4215}",0.4215
"The Computer - Mini Computers industry is suffering from waning demand for PC, massive supply-chain and logistical issues, and geopolitical challenges. However, the strong demand for enterprise devices bodes well for Apple (AAPL) and HP (HPQ).","['computer', 'mini', 'computer', 'industry', 'suffering', 'waning', 'demand', 'massive', 'logistical', 'issue', 'geopolitical', 'challenge', 'however', 'strong', 'demand', 'enterprise', 'device', 'bodes', 'well', 'apple', 'aapl', 'hpq']","{'neg': 0.212, 'neu': 0.556, 'pos': 0.233, 'compound': 0.1531}",0.1531
"Invest in Vanguard mutual funds like VGPMX, VWNDX, VSTCX, VASVX, and VQNPX to earn stellar returns amid uncertain market conditions.","['invest', 'vanguard', 'mutual', 'fund', 'like', 'vgpmx', 'vwndx', 'vstcx', 'vasvx', 'vqnpx', 'earn', 'stellar', 'return', 'amid', 'uncertain', 'market', 'condition']","{'neg': 0.112, 'neu': 0.761, 'pos': 0.127, 'compound': 0.0772}",0.0772
( Friday Market Open ) Today's data showing slower inflation growth could be welcomed by a market that's on the edge of its seat about the next interest rate move.,"['friday', 'market', 'open', 'today', 'data', 'showing', 'slower', 'inflation', 'growth', 'could', 'welcomed', 'market', 'edge', 'seat', 'next', 'interest', 'rate', 'move']","{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.7906}",0.7906
"The alternative, non-fossil fuel energy space is already drawing in trillions of dollars of investment per year... and that's just the beginning. Ben Rains can help you find future household names with potential for boundless upside.","['alternative', 'fuel', 'energy', 'space', 'already', 'drawing', 'trillion', 'dollar', 'investment', 'per', 'year', 'beginning', 'ben', 'rain', 'help', 'find', 'future', 'household', 'name', 'potential', 'boundless', 'upside']","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.5859}",0.5859
Higher Education Market to grow at a CAGR of 14.49% from 2022 to ... PR ...,"['higher', 'education', 'market', 'grow', 'cagr']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Club holding Nvidia (NVDA) has soared more than 90% this year, while Halliburton (HAL) and other energy stocks slid.","['club', 'holding', 'nvidia', 'nvda', 'soared', 'year', 'halliburton', 'hal', 'energy', 'stock', 'slid']","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}",0.2732
