Summary,Processed Summaries,Sentiment Scores,Compound Score
"F5 (FFIV) rises 21.2% after fourth-quarter fiscal 2023 earnings release, driven by investors' confidence in its strong financials and strategic position in the application networking market.","['ffiv', 'rise', 'fiscal', 'earnings', 'release', 'driven', 'investor', 'confidence', 'strong', 'financials', 'strategic', 'position', 'application', 'networking', 'market']","{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.765}",0.765
Watch for these tech IPOs in 2024 - Business Insider ...,"['watch', 'tech', 'ipo', 'business', 'insider']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Tesla's price cuts have lowered margins and earnings growth estimates for the coming years.,"['tesla', 'price', 'cut', 'lowered', 'margin', 'earnings', 'growth', 'estimate', 'coming', 'year']","{'neg': 0.273, 'neu': 0.53, 'pos': 0.197, 'compound': 0.0}",0.0
"Based on current growth projections for Nvidia's profits, the stock could offer significant upside in 2024.","['based', 'current', 'growth', 'projection', 'nvidia', 'profit', 'stock', 'could', 'offer', 'significant', 'upside']","{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.743}",0.743
Big-tech stocks have been popular this year.,"['stock', 'popular', 'year']","{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}",0.4215
"• Most Wall Street analysts thought 2023 would be a rough year for the stock market. • But equities defied that doom and gloom, with the benchmark S&P 500 index soaring 25% this year. • The rise of AI and better-than-expected growth powered stocks' surprise rally.","['wall', 'street', 'analyst', 'thought', 'would', 'rough', 'year', 'stock', 'market', 'equity', 'defied', 'doom', 'gloom', 'benchmark', 'index', 'soaring', 'year', 'rise', 'growth', 'powered', 'stock', 'surprise', 'rally']","{'neg': 0.21, 'neu': 0.633, 'pos': 0.157, 'compound': -0.3818}",-0.3818
These two cloud stocks deserve your attention.,"['two', 'cloud', 'stock', 'deserve', 'attention']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
S&P 500 ends 2023 just shy of record as investors bet interest rates have peaked ...,"['end', 'shy', 'record', 'investor', 'bet', 'interest', 'rate', 'peaked']","{'neg': 0.182, 'neu': 0.545, 'pos': 0.273, 'compound': 0.25}",0.25
There's no doubt whatsoever that Ackman likes this AI stock better than any other.,"['doubt', 'whatsoever', 'ackman', 'like', 'stock', 'better']","{'neg': 0.229, 'neu': 0.275, 'pos': 0.495, 'compound': 0.4404}",0.4404
"Choosing individual AI stocks can be intimidating. ETFs can make things a lot easier for AI-minded investors, though.","['choosing', 'individual', 'stock', 'intimidating', 'etf', 'make', 'thing', 'lot', 'easier', 'investor', 'though']","{'neg': 0.197, 'neu': 0.612, 'pos': 0.19, 'compound': -0.0258}",-0.0258
AI is fueling growth in two key areas for this Magnificent Seven stock.,"['fueling', 'growth', 'two', 'key', 'area', 'magnificent', 'seven', 'stock']","{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.7579}",0.7579
"NEW YORK ( AP ) - , Donald Trump's onetime personal lawyer and fixer, says he unwittingly passed along to his attorney bogus artificial intelligence-generated legal case citations he got online before they were submitted to a judge.","['new', 'york', 'donald', 'trump', 'onetime', 'personal', 'lawyer', 'fixer', 'say', 'unwittingly', 'passed', 'along', 'attorney', 'bogus', 'artificial', 'legal', 'case', 'citation', 'got', 'online', 'submitted', 'judge']","{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.128}",0.128
There has been no shortage of news that affects your wallet this year. Here are the highlights.,"['shortage', 'news', 'affect', 'wallet', 'year', 'highlight']","{'neg': 0.238, 'neu': 0.476, 'pos': 0.286, 'compound': 0.1027}",0.1027
"This tech titan hasn't benefited from the growing adoption of AI yet, but that could change in the new year.","['tech', 'titan', 'benefited', 'growing', 'adoption', 'yet', 'could', 'change', 'new', 'year']","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.1779}",0.1779
Studying the top performers is a great way to prepare for the following year.,"['studying', 'top', 'performer', 'great', 'way', 'prepare', 'following', 'year']","{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.7096}",0.7096
"As AI becomes layered into most online activities, consumers face the same data privacy risks that have defined the internet era.","['becomes', 'layered', 'online', 'activity', 'consumer', 'face', 'data', 'privacy', 'risk', 'defined', 'internet', 'era']","{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2732}",-0.2732
"With a rash of artificial intelligence ( AI ) news making the rounds in the last month of 2023, opinions widely differ on how governments, companies and consumers will use the technology.","['rash', 'artificial', 'intelligence', 'news', 'making', 'round', 'last', 'month', 'opinion', 'widely', 'differ', 'government', 'company', 'consumer', 'use', 'technology']","{'neg': 0.136, 'neu': 0.707, 'pos': 0.157, 'compound': 0.1027}",0.1027
FTX's Sam Bankman-Fried and Binance's Changpeng Zhao both went from industry titans to convicted frauds in the span of 12 months.,"['ftx', 'sam', 'binance', 'changpeng', 'zhao', 'went', 'industry', 'titan', 'convicted', 'fraud', 'span', 'month']","{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.5859}",-0.5859
"Forecasts for the new year, from who will win the US election to whether Musk's X is heading for bankruptcy and the future of the Parthenon marbles ...","['forecast', 'new', 'year', 'win', 'election', 'whether', 'musk', 'heading', 'bankruptcy', 'future', 'parthenon', 'marble']","{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5859}",0.5859
Should investors be excited about a big department store potentially going private?,"['investor', 'excited', 'big', 'department', 'store', 'potentially', 'going', 'private']","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.34}",0.34
And a little bit of real estate insight.,"['little', 'bit', 'real', 'estate', 'insight']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
