Summary,Processed Summaries,Sentiment Scores,Compound Score
"U.S. stocks rallied on Monday after huge selloffs last week. While all three key U.S. indices gained, the surge in the Dow Jones was the most notable.","['stock', 'rallied', 'monday', 'huge', 'selloff', 'last', 'week', 'three', 'key', 'index', 'gained', 'surge', 'dow', 'jones', 'notable']","{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.5994}",0.5994
Finch AI Announces Board of Directors Appointments PR ...,"['finch', 'announces', 'board', 'director', 'appointment']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Tech stocks face trillion-dollar losses as bond yields soar, but their $596 billion cash positions favor alternative hedges, including Bitcoin.","['tech', 'stock', 'face', 'loss', 'bond', 'yield', 'soar', 'billion', 'cash', 'position', 'favor', 'alternative', 'hedge', 'including', 'bitcoin']","{'neg': 0.128, 'neu': 0.722, 'pos': 0.15, 'compound': 0.1027}",0.1027
"While a recession could prompt Federal Reserve interest rate cuts, a Ned Davis strategist thinks investors shouldn't rule out a 10-year Treasury yield in the 7% range.","['recession', 'could', 'prompt', 'federal', 'reserve', 'interest', 'rate', 'cut', 'ned', 'davis', 'strategist', 'think', 'investor', 'rule', 'treasury', 'yield', 'range']","{'neg': 0.216, 'neu': 0.573, 'pos': 0.211, 'compound': -0.0258}",-0.0258
"Good Morning Traders! In today's Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, MSFT, TSLA, and META. Our proprietary formula, exclusive to Market Clubhouse, dictates these price levels. This dynamic equation takes into account price, volume, and options flow.","['good', 'morning', 'trader', 'today', 'market', 'clubhouse', 'morning', 'memo', 'discus', 'spy', 'qqq', 'aapl', 'msft', 'tsla', 'meta', 'proprietary', 'formula', 'exclusive', 'market', 'clubhouse', 'dictate', 'price', 'level', 'dynamic', 'equation', 'take', 'account', 'price', 'volume', 'option', 'flow']","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.7184}",0.7184
"Sony's PlayStation is extremely good at two things: Making a console people want to buy, and having its devs make great single players games for that console. This has been consistent for generations now, but in 2023, Sony no longer believes it to be enough.","['sony', 'playstation', 'extremely', 'good', 'two', 'thing', 'making', 'console', 'people', 'want', 'buy', 'devs', 'make', 'great', 'single', 'player', 'game', 'console', 'consistent', 'generation', 'sony', 'longer', 'belief', 'enough']","{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.8221}",0.8221
"Dow Jones futures rose Tuesday morning, as Wall Street braces for the start of the Federal Reserve's two-day meeting. Meanwhile, Tesla stock continued to fall Tuesday, with solid losses, after Monday's dive below the 200 price level.","['dow', 'jones', 'future', 'rose', 'tuesday', 'morning', 'wall', 'street', 'brace', 'start', 'federal', 'reserve', 'meeting', 'meanwhile', 'tesla', 'stock', 'continued', 'fall', 'tuesday', 'solid', 'loss', 'monday', 'dive', 'price', 'level']","{'neg': 0.086, 'neu': 0.855, 'pos': 0.059, 'compound': -0.1779}",-0.1779
Cisco's CEO dropped out of school at 16 after a motorbike accident. - Business Insider ...,"['cisco', 'ceo', 'dropped', 'school', 'motorbike', 'accident', 'business', 'insider']","{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",-0.4767
SCHX: Discover the Potential of These 3 Large Cap ...,"['schx', 'discover', 'potential', 'large', 'cap']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"To gain an edge, this is what you need to know today. Please click here for a chart of iShares 20 Plus Year Treasury Bond ETF TLT. The chart shows when The Arora Report predicted that a record supply of Treasuries was ahead. A record supply meant higher yields and lower bond prices.","['gain', 'edge', 'need', 'know', 'today', 'please', 'click', 'chart', 'ishares', 'plus', 'year', 'treasury', 'bond', 'etf', 'tlt', 'chart', 'show', 'arora', 'report', 'predicted', 'record', 'supply', 'treasury', 'ahead', 'record', 'supply', 'meant', 'higher', 'yield', 'lower', 'bond', 'price']","{'neg': 0.057, 'neu': 0.701, 'pos': 0.242, 'compound': 0.7269}",0.7269
"NEW YORK, Oct. 31, 2023 ( GLOBE NEWSWIRE ) -- Attention UiPath Inc. ( ""UiPath"" ) PATH shareholders: The Law Offices of Vincent Wong announce that a class action lawsuit has commenced on behalf of investors who purchased between April 21, 2021 and March 30, 2022.","['new', 'york', 'globe', 'newswire', 'attention', 'uipath', 'uipath', 'path', 'shareholder', 'law', 'office', 'vincent', 'wong', 'announce', 'class', 'action', 'lawsuit', 'commenced', 'behalf', 'investor', 'purchased', 'april', 'march']","{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.2263}",-0.2263
"U.S. stocks are lagging international equities over the past year, in an unusual occurrence, according to DataTrek Research.","['stock', 'lagging', 'international', 'equity', 'past', 'year', 'unusual', 'occurrence', 'according', 'datatrek', 'research']","{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}",-0.2732
Wall Street delivered a downbeat performance last week due to rising rate worries.,"['wall', 'street', 'delivered', 'downbeat', 'performance', 'last', 'week', 'due', 'rising', 'rate', 'worry']","{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.4404}",-0.4404
"SAN FRANCISCO, Oct. 31, 2023 /PRNewswire/ -- , the integration provider formerly known as ShoppinPal, has announced it has launched a new Onboarding-as-a-Service vertical.","['san', 'francisco', 'integration', 'provider', 'formerly', 'known', 'shoppinpal', 'announced', 'launched', 'new', 'vertical']","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}",0.128
"LONDON, Oct. 31, 2023 ( GLOBE NEWSWIRE ) -- As per The Business Research Company's AI In Education Global Market Report 2023, the global artificial intelligence ( AI ) in education market is projected to reach $3.99 billion in 2023, growing at a remarkable CAGR of 39.7%.","['london', 'globe', 'newswire', 'per', 'business', 'research', 'company', 'education', 'global', 'market', 'report', 'global', 'artificial', 'intelligence', 'education', 'market', 'projected', 'reach', 'billion', 'growing', 'remarkable', 'cagr']","{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.8176}",0.8176
"Andrew Chaoya Li, an award-winning designer and tech startup founder, encountered numerous challenges in learning spoken English when he moved from China to the United States to study at Carnegie Mellon University.","['andrew', 'chaoya', 'designer', 'tech', 'startup', 'founder', 'encountered', 'numerous', 'challenge', 'learning', 'spoken', 'english', 'moved', 'china', 'united', 'state', 'study', 'carnegie', 'mellon', 'university']","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4767}",0.4767
"Qualcomm Inc., stepping up its long-running effort to break into the personal computer market, unveiled a new laptop processor designed to outperform rival products from Intel Corp. and Apple Inc.","['qualcomm', 'stepping', 'effort', 'break', 'personal', 'computer', 'market', 'unveiled', 'new', 'laptop', 'processor', 'designed', 'outperform', 'rival', 'product', 'intel', 'apple', 'inc']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
President Biden signed a wide-ranging executive order on on Monday that will have an impact on the development and deployment of AI tools across the economy - prompting a reaction from some of the biggest U.S. tech companies and the Chamber of Commerce.,"['president', 'biden', 'signed', 'executive', 'order', 'monday', 'impact', 'development', 'deployment', 'tool', 'across', 'economy', 'prompting', 'reaction', 'biggest', 'tech', 'company', 'chamber', 'commerce']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Best-in-class identity security delivers the fast, frictionless, and precise user experience that secures digital ecosystems from fraud and ensures they ""Know Who's Behind the Device"".","['identity', 'security', 'delivers', 'fast', 'frictionless', 'precise', 'user', 'experience', 'secures', 'digital', 'ecosystem', 'fraud', 'ensures', 'know', 'behind', 'device']","{'neg': 0.177, 'neu': 0.605, 'pos': 0.219, 'compound': -0.0258}",-0.0258
"Invest in technology mutual funds like FSELX, KTCSX and CTYRX for steady returns in the long run.","['invest', 'technology', 'mutual', 'fund', 'like', 'fselx', 'ktcsx', 'ctyrx', 'steady', 'return', 'long', 'run']","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.3612
"NEW YORK, Oct. 31, 2023 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of common stock of UiPath, Inc. PATH between April 21, 2021 and March 30, 2022, both dates inclusive ( the ""Class Period"" ) , of the important November 6, 2023 lead plaintiff ...","['new', 'york', 'globe', 'newswire', 'rosen', 'law', 'firm', 'global', 'investor', 'right', 'law', 'firm', 'reminds', 'purchaser', 'common', 'stock', 'uipath', 'inc', 'path', 'april', 'march', 'date', 'inclusive', 'class', 'period', 'important', 'november', 'lead', 'plaintiff']","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.2023}",0.2023
"BENSALEM, Pa., Oct. 31, 2023 ( GLOBE NEWSWIRE ) -- Law Offices of Howard G. Smith reminds investors that class action lawsuits have been filed on behalf of shareholders of the following publicly-traded companies. Investors have until the deadlines listed below to file a lead plaintiff motion.","['bensalem', 'globe', 'newswire', 'law', 'office', 'howard', 'smith', 'reminds', 'investor', 'class', 'action', 'lawsuit', 'filed', 'behalf', 'shareholder', 'following', 'company', 'investor', 'deadline', 'listed', 'file', 'lead', 'plaintiff', 'motion']","{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.2263}",-0.2263
The tech juggernaut should continue to grow and trades at a cheap valuation.,"['tech', 'juggernaut', 'continue', 'grow', 'trade', 'cheap', 'valuation']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Global leaders from government, tech, civil society and academia will gather in Britain on Wednesday and Thursday for a landmark summit on artificial intelligence, amid growing concern over the safety of the fast-moving technology as it rapidly outpaces efforts to regulate it.","['global', 'leader', 'government', 'tech', 'civil', 'society', 'academia', 'gather', 'britain', 'wednesday', 'thursday', 'landmark', 'summit', 'artificial', 'intelligence', 'amid', 'growing', 'concern', 'safety', 'technology', 'rapidly', 'outpaces', 'effort', 'regulate']","{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.7845}",0.7845
"LOS ANGELES, Oct. 31, 2023 ( GLOBE NEWSWIRE ) -- The Law Offices of Frank R. Cruz reminds investors that class action lawsuits have been filed on behalf of shareholders of the following publicly-traded companies. Investors have until the deadlines listed below to file a lead plaintiff motion.","['los', 'angeles', 'globe', 'newswire', 'law', 'office', 'frank', 'cruz', 'reminds', 'investor', 'class', 'action', 'lawsuit', 'filed', 'behalf', 'shareholder', 'following', 'company', 'investor', 'deadline', 'listed', 'file', 'lead', 'plaintiff', 'motion']","{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.2263}",-0.2263
These ETF areas have been bashed in October. Will these be able to enjoy the Halloween Effect and stage a rebound in winter?,"['etf', 'area', 'bashed', 'october', 'able', 'enjoy', 'halloween', 'effect', 'stage', 'rebound', 'winter']","{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.4939}",0.4939
"According to the Ministry of Finance, inward foreign remittance grew 26% in the last financial year ( 2022-23 ) to USD 112.5 billion. This is the highest level of remittance ever recorded in India. This record-breaking growth is a testament to the growing importance of Indian manpower exports in ...","['according', 'ministry', 'finance', 'inward', 'foreign', 'remittance', 'grew', 'last', 'financial', 'year', 'usd', 'billion', 'highest', 'level', 'remittance', 'ever', 'recorded', 'india', 'growth', 'testament', 'growing', 'importance', 'indian', 'manpower', 'export']","{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.7003}",0.7003
"The best sales to shop today: Apple, Katchy, Sur La Table and more CNN Underscored ...","['best', 'sale', 'shop', 'today', 'apple', 'katchy', 'sur', 'table', 'cnn', 'underscored']","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",0.6369
"WASHINGTON ( AP ) - Shelby Bean could not help but feel a bit jealous. As a deaf football player for four years at Gallaudet, he called defensive plays with American Sign Language and dealt with other obstacles hearing opponents never need to worry about.","['washington', 'shelby', 'bean', 'could', 'help', 'feel', 'bit', 'jealous', 'deaf', 'football', 'player', 'four', 'year', 'gallaudet', 'called', 'defensive', 'play', 'american', 'sign', 'language', 'dealt', 'obstacle', 'hearing', 'opponent', 'never', 'need', 'worry']","{'neg': 0.157, 'neu': 0.598, 'pos': 0.245, 'compound': 0.2746}",0.2746
"SANTA CLARA, Calif., Oct. 31, 2023 ( GLOBE NEWSWIRE ) -- AMD ( NASDAQ:AMD ) today announced revenue for the third quarter of 2023 of $5.8 billion, gross margin of 47%, operating income of $224 million, net income of $299 million and diluted earnings per share of $0.18.","['santa', 'clara', 'globe', 'newswire', 'amd', 'nasdaq', 'amd', 'today', 'announced', 'revenue', 'third', 'quarter', 'billion', 'gross', 'margin', 'operating', 'income', 'million', 'net', 'income', 'million', 'diluted', 'earnings', 'per', 'share']","{'neg': 0.11, 'neu': 0.813, 'pos': 0.078, 'compound': -0.2263}",-0.2263
"Here are four top-performing liquid stocks, Deckers Outdoor (DECK), Surmodics (SRDX), NVIDIA (NVDA) and Sprinklr (CXM), which investors can add to their portfolio for solid returns.","['four', 'liquid', 'stock', 'decker', 'outdoor', 'deck', 'surmodics', 'srdx', 'nvidia', 'nvda', 'sprinklr', 'cxm', 'investor', 'add', 'portfolio', 'solid', 'return']","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.1531}",0.1531
"The software industry's future is alight with remarkable potential, fueled by forward technological leaps, extensive digital overhauls across various industries, the swift uptake of data-driven solutions, and significant capital investments in cloud technology.","['software', 'industry', 'future', 'alight', 'remarkable', 'potential', 'fueled', 'forward', 'technological', 'leap', 'extensive', 'digital', 'overhaul', 'across', 'various', 'industry', 'swift', 'uptake', 'solution', 'significant', 'capital', 'investment', 'cloud', 'technology']","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.8176}",0.8176
"Pune, India., Oct. 31, 2023 ( GLOBE NEWSWIRE ) -- According to a new report on ""Software Asset Management Market Size and Forecast ( 2021-2028 ) , Global and Regional Share, Trends, and Growth Opportunity Analysis - by Component ( Solutions and Services ) , Deployment Type ( On-premises and ...","['pune', 'globe', 'newswire', 'according', 'new', 'report', 'software', 'asset', 'management', 'market', 'size', 'forecast', 'global', 'regional', 'share', 'trend', 'growth', 'opportunity', 'analysis', 'component', 'solution', 'service', 'deployment', 'type']","{'neg': 0.0, 'neu': 0.605, 'pos': 0.395, 'compound': 0.886}",0.886
"Pune, India., Oct. 31, 2023 ( GLOBE NEWSWIRE ) -- According to a new report on ""Web Real-Time Communication Market Size and Forecast ( 2020-2030 ) , Global and Regional Share, Trends, and Growth Opportunity Analysis - by Component ( Solution and Services ) , Enterprise Size ( Large Enterprise ...","['pune', 'globe', 'newswire', 'according', 'new', 'report', 'web', 'communication', 'market', 'size', 'forecast', 'global', 'regional', 'share', 'trend', 'growth', 'opportunity', 'analysis', 'component', 'solution', 'service', 'enterprise', 'size', 'large', 'enterprise']","{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.836}",0.836
AI Is Changing My Imagination The Atlantic ...,"['changing', 'imagination', 'atlantic']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"This is an audio transcript of the Unhedged podcast episode: 'Why so down, S&P 500?' Remember last week's massive 4.9 per cent US GDP number? Well, stocks don't like it. The S&P 500 has officially entered correction territory, down more than 10 per cent from the peak on July 31st. It's weird.","['audio', 'transcript', 'unhedged', 'podcast', 'episode', 'remember', 'last', 'week', 'massive', 'per', 'cent', 'gdp', 'number', 'well', 'stock', 'like', 'officially', 'entered', 'correction', 'territory', 'per', 'cent', 'peak', 'july', 'weird']","{'neg': 0.059, 'neu': 0.734, 'pos': 0.206, 'compound': 0.4939}",0.4939
