Summary,Processed Summaries,Sentiment Scores,Compound Score
"CrowdStrike shares were on track for a record worst day as new subscriptions grew more slowly than expected, prompting a majority of analysts to cut price targets.","['crowdstrike', 'share', 'track', 'record', 'worst', 'day', 'new', 'subscription', 'grew', 'slowly', 'expected', 'prompting', 'majority', 'analyst', 'cut', 'price', 'target']","{'neg': 0.277, 'neu': 0.625, 'pos': 0.098, 'compound': -0.6124}",-0.6124
Amazon's (AMZN) AWS announces a new data management service namely Amazon DataZone.,"['amazon', 'amzn', 'aws', 'announces', 'new', 'data', 'management', 'service', 'namely', 'amazon', 'datazone']","{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.34}",0.34
The Federal Reserve Bank has signaled a slower pace of interest rate hikes.,"['federal', 'reserve', 'bank', 'signaled', 'slower', 'pace', 'interest', 'rate', 'hike']","{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.4588}",0.4588
Cloud computing is the backbone of the modern world. Almost any interaction a user has with their smartphone is funneled through the vast and omnipresent cloud. Computations and communications critical to businesses small and large all rely on the cloud to function.,"['cloud', 'computing', 'backbone', 'modern', 'world', 'almost', 'interaction', 'user', 'smartphone', 'funneled', 'vast', 'omnipresent', 'cloud', 'computation', 'communication', 'critical', 'business', 'small', 'large', 'rely', 'cloud', 'function']","{'neg': 0.098, 'neu': 0.855, 'pos': 0.047, 'compound': -0.296}",-0.296
Palantir Technologies Inc PLTR and Lockheed Martin Corp LMT collaborated to focus on delivering modern software to support Navy combat systems. They leveraged Lockheed Martin's deep technical experience and Palantir's Apollo platform. The collaboration focuses on driving innovation and working ...,"['palantir', 'technology', 'inc', 'pltr', 'lockheed', 'martin', 'corp', 'lmt', 'collaborated', 'focus', 'delivering', 'modern', 'software', 'support', 'navy', 'combat', 'system', 'leveraged', 'lockheed', 'martin', 'deep', 'technical', 'experience', 'palantir', 'apollo', 'platform', 'collaboration', 'focus', 'driving', 'innovation', 'working']","{'neg': 0.067, 'neu': 0.784, 'pos': 0.148, 'compound': 0.4404}",0.4404
"ALEXANDRIA, Va., Nov. 30, 2022 /PRNewswire/ -- The American Council of the Blind ( ACB ) would like to thank all those who participated in the 2022 Audio Description Awards Gala that premiered on November 29th on www.AdAwardsGala.org and Pluto TV.","['alexandria', 'american', 'council', 'blind', 'acb', 'would', 'like', 'thank', 'participated', 'audio', 'description', 'award', 'gala', 'premiered', 'november', 'pluto']","{'neg': 0.116, 'neu': 0.517, 'pos': 0.366, 'compound': 0.7003}",0.7003
Netflix founder and co-CEO Reed Hastings said he was slow to come around to advertising on the streaming platform because he was too focused on digital competition from Facebook and Google.,"['netflix', 'founder', 'reed', 'hastings', 'said', 'slow', 'come', 'around', 'advertising', 'streaming', 'platform', 'focused', 'digital', 'competition', 'facebook', 'google']","{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.3818}",0.3818
"Dow Jones Futures Ahead Of Economic Data, Powell Speech. CrowdStrike Plunges On Earnings Investor's Business Daily ...","['dow', 'jones', 'future', 'ahead', 'economic', 'data', 'powell', 'speech', 'crowdstrike', 'plunge', 'earnings', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Don't let Zoom's steep fall this year convince you that it's a cheap buy.,"['let', 'zoom', 'steep', 'fall', 'year', 'convince', 'cheap', 'buy']","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.25}",0.25
"S&P 500 Surges Above Key Level On Fed Chief Powell, But Inflation, Jobs Report Loom | Investor's Business Daily Investor's Business Daily ...","['surge', 'key', 'level', 'fed', 'chief', 'powell', 'inflation', 'job', 'report', 'loom', 'investor', 'business', 'daily', 'investor', 'business', 'daily']","{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}",-0.2263
Paulson established a new position in Rumble and trimmed his positions in VMware and the KWEB China Internet ETF.,"['paulson', 'established', 'new', 'position', 'rumble', 'trimmed', 'position', 'vmware', 'kweb', 'china', 'internet', 'etf']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Look no further than these two stocks if you want sustainable long-term growth.,"['look', 'two', 'stock', 'want', 'sustainable', 'growth']","{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.4404}",0.4404
"The CPI data for October released earlier this month showed signs of a slowdown in inflation. In response to cooling inflation, the recently released minutes from the Federal Open Market Committee's ( FOMC ) November meeting indicated agreement among Fed officials about slowing interest rate ...","['cpi', 'data', 'october', 'released', 'earlier', 'month', 'showed', 'sign', 'slowdown', 'inflation', 'response', 'cooling', 'inflation', 'recently', 'released', 'minute', 'federal', 'open', 'market', 'committee', 'fomc', 'november', 'meeting', 'indicated', 'agreement', 'among', 'fed', 'official', 'slowing', 'interest', 'rate']","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.7351}",0.7351
The richest man in the world runs five companies. And he never hesitates to let the world know what he thinks.,"['richest', 'man', 'world', 'run', 'five', 'company', 'never', 'hesitates', 'let', 'world', 'know', 'think']","{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.6636}",0.6636
"Mark Zuckerberg says Apple's policies are not ""sustainable"" ...","['mark', 'zuckerberg', 'say', 'apple', 'policy', 'sustainable']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
US Stocks: Futures rise as focus turns to Powell speech The Financial Express ...,"['stock', 'future', 'rise', 'focus', 'turn', 'powell', 'speech', 'financial', 'express']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Nov 30 ( Reuters ) - U.S. stock index futures edged higher on Wednesday, with those of the Nasdaq rising the most on gains in Tesla shares, while investors treaded cautiously ahead of comments from Federal Reserve Chair Jerome Powell later in day.","['nov', 'reuters', 'stock', 'index', 'future', 'edged', 'higher', 'wednesday', 'nasdaq', 'rising', 'gain', 'tesla', 'share', 'investor', 'treaded', 'cautiously', 'ahead', 'comment', 'federal', 'reserve', 'chair', 'jerome', 'powell', 'later', 'day']","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.6808}",0.6808
Exchange-traded funds tend to be less volatile than individual stocks and provide exposure to a broad range of stocks.,"['fund', 'tend', 'le', 'volatile', 'individual', 'stock', 'provide', 'exposure', 'broad', 'range', 'stock']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Billionaire investors George Soros is betting on the auto industry. Should you buy auto ETF CARZ?,"['billionaire', 'investor', 'george', 'soros', 'betting', 'auto', 'industry', 'buy', 'auto', 'etf', 'carz']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
A remark on Twitter from months ago becomes a topic of discussion as a photo of a framed printout mounted on a wall surfaces.,"['remark', 'twitter', 'month', 'ago', 'becomes', 'topic', 'discussion', 'photo', 'framed', 'printout', 'mounted', 'wall', 'surface']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Available For Free During a 7-day Loyalty Program Beginning Today Through February 28th,"['available', 'free', 'loyalty', 'program', 'beginning', 'today', 'february']","{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7783}",0.7783
"SAN FRANCISCO, Nov. 30, 2022 /PRNewswire/ -- Swit Technologies Inc., a global work OS solution provider, announced that it signed a memorandum of understanding ( MOU ) with CMS Lab, a leading medical cosmetic company in the global dermocosmetic market, to innovate company culture and ...","['san', 'francisco', 'swit', 'technology', 'global', 'work', 'solution', 'provider', 'announced', 'signed', 'memorandum', 'understanding', 'mou', 'cm', 'lab', 'leading', 'medical', 'cosmetic', 'company', 'global', 'dermocosmetic', 'market', 'innovate', 'company', 'culture']","{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.6705}",0.6705
"As we head into 2023, now is the time to start adding to your investments.","['head', 'time', 'start', 'adding', 'investment']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Aisera recognized for its best-in-class ROI, User Experience, Time-to-value with the highest possible scores in AI chatbot deployment & security","['aisera', 'recognized', 'roi', 'user', 'experience', 'highest', 'possible', 'score', 'chatbot', 'deployment', 'security']","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}",0.34
Available For Free During a 7-day Loyalty Program Beginning Today Through February 28th,"['available', 'free', 'loyalty', 'program', 'beginning', 'today', 'february']","{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7783}",0.7783
"Apple's shares have held up better than most large cap tech stocks but face issues from limited iPhone production. slowing, if not negative, revenue and earnings growth, high valuations and poor chart patterns.","['apple', 'share', 'held', 'better', 'large', 'cap', 'tech', 'stock', 'face', 'issue', 'limited', 'iphone', 'production', 'slowing', 'negative', 'revenue', 'earnings', 'growth', 'high', 'valuation', 'poor', 'chart', 'pattern']","{'neg': 0.26, 'neu': 0.509, 'pos': 0.231, 'compound': -0.25}",-0.25
"SAN MATEO, Calif., Nov. 30, 2022 /PRNewswire/ -- With its LEAF OS and EX500 thin client, NComputing has secured Citrix Ready® Premium Endpoint validation from Citrix, a business unit of Cloud Software Group.","['san', 'mateo', 'leaf', 'thin', 'client', 'ncomputing', 'secured', 'citrix', 'premium', 'endpoint', 'validation', 'citrix', 'business', 'unit', 'cloud', 'software', 'group']","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019
Palm-Sized AV70 Uses AccuVoice Algorithm to Clarify Voices on Calls And While Watching TV Shows and Movies on Tablets and Laptops.,"['us', 'accuvoice', 'algorithm', 'clarify', 'voice', 'call', 'watching', 'show', 'movie', 'tablet', 'laptop']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Palm-Sized AV70 Uses AccuVoice Algorithm to Clarify Voices on Calls - And While Watching TV Shows and Movies on Tablets and Laptops.,"['us', 'accuvoice', 'algorithm', 'clarify', 'voice', 'call', 'watching', 'show', 'movie', 'tablet', 'laptop']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Best Buy's new 40,000 square foot virtual store inside of a warehouse in Bloomington, MN takes online service to an entirely new level.","['best', 'buy', 'new', 'square', 'foot', 'virtual', 'store', 'inside', 'warehouse', 'bloomington', 'take', 'online', 'service', 'entirely', 'new', 'level']","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6369}",0.6369
"Experts say working from home presents real challenges to management. Some CEOs like Elon Musk and Jamie Dimon of Chase Bank want to cut it back, or stop it entirely.","['expert', 'say', 'working', 'home', 'present', 'real', 'challenge', 'management', 'ceo', 'like', 'elon', 'musk', 'jamie', 'dimon', 'chase', 'bank', 'want', 'cut', 'back', 'stop', 'entirely']","{'neg': 0.169, 'neu': 0.63, 'pos': 0.201, 'compound': -0.0516}",-0.0516
"This report provides an overview and analysis of the global market for big data.Using 2021 as the base year, the report provides estimated market data for the forecast period 2022 through 2027. Read the full report: https://www.reportlinker.com/p06368453/?utm_source=PRN","['report', 'provides', 'overview', 'analysis', 'global', 'market', 'big', 'base', 'year', 'report', 'provides', 'estimated', 'market', 'data', 'forecast', 'period', 'read', 'full', 'report', 'http']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
PlainID and Dremio Provide Clients with a Central Access Management Platform Covering Applications and Data for their Open Data Lakehouse,"['plainid', 'dremio', 'provide', 'client', 'central', 'access', 'management', 'platform', 'covering', 'application', 'data', 'open', 'data', 'lakehouse']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"As our society becomes ever more tribal, pushed there by social media algorithms and the diminution of truth, it's refreshing to watch music to continue to be inclusive and build bridges rather than walls.","['society', 'becomes', 'ever', 'tribal', 'pushed', 'social', 'medium', 'algorithm', 'diminution', 'truth', 'refreshing', 'watch', 'music', 'continue', 'inclusive', 'build', 'bridge', 'rather', 'wall']","{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.3182}",0.3182
"The automated platform offers customizable tolerance levels, end to end monitoring, and limitless historical social media screening including voice and video recognition.","['automated', 'platform', 'offer', 'customizable', 'tolerance', 'level', 'end', 'end', 'monitoring', 'limitless', 'historical', 'social', 'medium', 'screening', 'including', 'voice', 'video', 'recognition']","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.296}",0.296
"Jersey City, New Jersey, Nov. 30, 2022 ( GLOBE NEWSWIRE ) -- Verified Market Research recently published a report, ""Blockchain In Telecom Market"" By Application ( Smart Contracts, Identity Management, , OSS/BSS Processes, Payments ) , and By Geography.","['jersey', 'city', 'new', 'jersey', 'globe', 'newswire', 'verified', 'market', 'research', 'recently', 'published', 'report', 'blockchain', 'telecom', 'market', 'application', 'smart', 'contract', 'identity', 'management', 'process', 'payment', 'geography']","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}",0.4019
A look at some of the best bonds and bond funds available for investing if you're looking for fixed income.,"['look', 'best', 'bond', 'bond', 'fund', 'available', 'investing', 'looking', 'fixed', 'income']","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",0.6369
"LONDON, Nov. 30, 2022 ( GLOBE NEWSWIRE ) -- According to The Business Research Company's research on the cloud security posture management market, a huge increase in the number of people using the internet for employment, education, and leisure is driving significant growth for cloud security ...","['london', 'globe', 'newswire', 'according', 'business', 'research', 'company', 'research', 'cloud', 'security', 'posture', 'management', 'market', 'huge', 'increase', 'number', 'people', 'using', 'internet', 'employment', 'education', 'leisure', 'driving', 'significant', 'growth', 'cloud', 'security']","{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.9022}",0.9022
"Introduces Sophos Marketplace and $1 Million Breach Protection Warranty Sophos X-Ops Identifies LockBit 3.0 Similarities to BlackMatter; Attackers Use Pentesting and Credential Theft to Evade Detection, Requiring Specialized MDR Skills to Spot Them","['introduces', 'sophos', 'marketplace', 'million', 'breach', 'protection', 'warranty', 'sophos', 'identifies', 'lockbit', 'similarity', 'blackmatter', 'attacker', 'use', 'pentesting', 'credential', 'theft', 'evade', 'detection', 'requiring', 'specialized', 'mdr', 'skill', 'spot']","{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.5719}",-0.5719
"We have narrowed our search to five Internet-based stocks. These are: ABNB, DDOG, CDAY, U and NET.","['narrowed', 'search', 'five', 'stock', 'abnb', 'ddog', 'cday', 'net']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
