Summary,Processed Summaries,Sentiment Scores,Compound Score
"The stock market rebounded in 2023 with top indexes trading higher after 2022, which saw market declines. Many top technology stocks are among the biggest leaders with Apple Inc AAPL and Microsoft Corp MSFT carrying the S&P 500 higher.","['stock', 'market', 'rebounded', 'top', 'index', 'trading', 'higher', 'saw', 'market', 'decline', 'many', 'top', 'technology', 'stock', 'among', 'biggest', 'leader', 'apple', 'inc', 'aapl', 'microsoft', 'corp', 'msft', 'carrying', 'higher']","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3818}",0.3818
"We performed a screening of large-cap ETFs - defined as having Assets Under Management ( AUM ) over $10 billion - to determine what funds had the largest change in net assets on the week, according to data from etfdb.com. Only non-leveraged funds were considered.","['performed', 'screening', 'etf', 'defined', 'asset', 'management', 'aum', 'billion', 'determine', 'fund', 'largest', 'change', 'net', 'asset', 'week', 'according', 'data', 'fund', 'considered']","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6124}",0.6124
"Big tech needs new tricks, so companies are turning towards what their rivals have to distinguish themselves and their revenue streams. Apple AAPL is making a bet on the metaverse that Meta Platforms ( META ) tried and gave up.","['big', 'tech', 'need', 'new', 'trick', 'company', 'turning', 'towards', 'rival', 'distinguish', 'revenue', 'stream', 'apple', 'aapl', 'making', 'bet', 'metaverse', 'meta', 'platform', 'meta', 'tried', 'gave']","{'neg': 0.054, 'neu': 0.946, 'pos': 0.0, 'compound': -0.0516}",-0.0516
Apple closed the trading day Friday with a $3 trillion market cap - becoming the first company to reach the milestone.,"['apple', 'closed', 'trading', 'day', 'friday', 'trillion', 'market', 'cap', 'becoming', 'first', 'company', 'reach', 'milestone']","{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.0258}",0.0258
"Microsoft's MSFT short percent of float has risen 5.26% since its last report. The company recently reported that it has 44.27 million shares sold short, which is 0.6% of all regular shares that are available for trading. Based on its trading volume, it would take traders 1.6 days to cover their ...","['microsoft', 'msft', 'short', 'percent', 'float', 'risen', 'since', 'last', 'report', 'company', 'recently', 'reported', 'million', 'share', 'sold', 'short', 'regular', 'share', 'available', 'trading', 'based', 'trading', 'volume', 'would', 'take', 'trader', 'day', 'cover']","{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.5267}",0.5267
Apple closed the trading day Friday with a $3 trillion market cap - becoming the first company to reach the milestone.,"['apple', 'closed', 'trading', 'day', 'friday', 'trillion', 'market', 'cap', 'becoming', 'first', 'company', 'reach', 'milestone']","{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.0258}",0.0258
"The stock market rebounded in 2023 with top indexes trading higher after 2022, which saw market declines. Many top technology stocks are among the biggest leaders with Apple Inc ( NASDAQ:AAPL ) and Microsoft Corp ( NASDAQ:MSFT ) carrying the S&P 500 higher.","['stock', 'market', 'rebounded', 'top', 'index', 'trading', 'higher', 'saw', 'market', 'decline', 'many', 'top', 'technology', 'stock', 'among', 'biggest', 'leader', 'apple', 'inc', 'nasdaq', 'aapl', 'microsoft', 'corp', 'nasdaq', 'msft', 'carrying', 'higher']","{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3818}",0.3818
"SAN FRANCISCO ( AP ) - Apple became the first publicly traded company to close a trading day with a $3 trillion market value, marking another milestone for a technology juggernaut that has reshaped society with a line-up of products that churn out eye-popping profits.","['san', 'francisco', 'apple', 'became', 'first', 'publicly', 'traded', 'company', 'close', 'trading', 'day', 'trillion', 'market', 'value', 'marking', 'another', 'milestone', 'technology', 'juggernaut', 'reshaped', 'society', 'product', 'churn', 'profit']","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6486}",0.6486
"Runway AI, the firm behind RunwayML 2 raised $141 million in what has been a pretty hot week for AI startups.","['runway', 'firm', 'behind', 'runwayml', 'raised', 'million', 'pretty', 'hot', 'week', 'startup']","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939
The hold that Apple and Alphabet have on this market may be slipping -- at least in one important market.,"['hold', 'apple', 'alphabet', 'market', 'may', 'slipping', 'least', 'one', 'important', 'market']","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}",0.2023
Arizona is running out of water. Tech data centers are partly to blame - Business Insider ...,"['arizona', 'running', 'water', 'tech', 'data', 'center', 'partly', 'blame', 'business', 'insider']","{'neg': 0.19, 'neu': 0.81, 'pos': 0.0, 'compound': -0.2748}",-0.2748
"The S&P 500 gapped up 0.59% to start the trading day on Friday and continued to edge higher intraday to close out the first half of 2023 up about 16%. This run was led by Apple Inc AAPL, which crossed the $3 trillion market-cap level.","['gapped', 'start', 'trading', 'day', 'friday', 'continued', 'edge', 'higher', 'intraday', 'close', 'first', 'half', 'run', 'led', 'apple', 'inc', 'aapl', 'crossed', 'trillion', 'level']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"/NOT FOR DISTRIBUTION TO UNITED STATES NEWSWIRE SERVICES OR FOR RELEASE, PUBLICATION, DISTRIBUTION OR DISSEMINATION DIRECTLY, OR INDIRECTLY, IN WHOLE OR IN PART, IN OR INTO THE UNITED STATES./","['distribution', 'united', 'state', 'newswire', 'service', 'release', 'publication', 'distribution', 'dissemination', 'directly', 'indirectly', 'whole', 'part', 'united']","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6808}",0.6808
Dow Jones Futures Rally On Cool Fed Inflation Data. Nike Stock ... Investor's Business Daily ...,"['dow', 'jones', 'future', 'rally', 'cool', 'fed', 'inflation', 'data', 'nike', 'stock', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}",0.3182
"TORONTO, June 30, 2023 ( GLOBE NEWSWIRE ) -- Quisitive Technology Solutions, Inc. ( ""Quisitive"" or the ""Company"" ) ( TSXV: QUIS ) , a premier Microsoft Solutions Provider and Payment Solutions Provider, announces that it has completed its bought deal public offering of common shares of the ...","['toronto', 'june', 'globe', 'newswire', 'quisitive', 'technology', 'solution', 'quisitive', 'company', 'tsxv', 'quis', 'premier', 'microsoft', 'solution', 'provider', 'payment', 'solution', 'provider', 'announces', 'completed', 'bought', 'deal', 'public', 'offering', 'common', 'share']","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.7964}",0.7964
"Good Morning Traders! In today's Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, TSLA, NVDA, and MSFT. Our proprietary formula, exclusive to Market Clubhouse, dictates these price levels. This dynamic equation takes into account price, volume, and options flow.","['good', 'morning', 'trader', 'today', 'market', 'clubhouse', 'morning', 'memo', 'discus', 'spy', 'qqq', 'aapl', 'tsla', 'nvda', 'msft', 'proprietary', 'formula', 'exclusive', 'market', 'clubhouse', 'dictate', 'price', 'level', 'dynamic', 'equation', 'take', 'account', 'price', 'volume', 'option', 'flow']","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.7184}",0.7184
"Melinda French Gates, the former wife of billionaire Microsoft co-founder Bill Gates, is worried about artificial intelligence. The co-chair of the Bill & Melinda Gates Foundation - one of the world's largest non-profits - said Friday that she was ""very nervous"" about the potential for bias in ...","['melinda', 'french', 'gate', 'former', 'wife', 'billionaire', 'microsoft', 'bill', 'gate', 'worried', 'artificial', 'intelligence', 'bill', 'melinda', 'gate', 'foundation', 'one', 'world', 'largest', 'said', 'friday', 'nervous', 'potential', 'bias']","{'neg': 0.198, 'neu': 0.694, 'pos': 0.108, 'compound': -0.1531}",-0.1531
"We performed a screening of mid-cap ETFs - defined as having Assets Under Management ( AUM ) between $2 billion and $10 billion - to determine what funds had the largest change in net assets on the week, according to data from etfdb.com. Only non-leveraged funds were considered.","['performed', 'screening', 'etf', 'defined', 'asset', 'management', 'aum', 'billion', 'billion', 'determine', 'fund', 'largest', 'change', 'net', 'asset', 'week', 'according', 'data', 'fund', 'considered']","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.6124}",0.6124
"Apple's market capitalization topped $3 trillion on Friday after shares of the tech giant surpassed $190.73 during intraday trading. In January 2022, the company reached the $3 trillion mark but slipped below the level before the closing bell.","['apple', 'market', 'capitalization', 'topped', 'trillion', 'friday', 'share', 'tech', 'giant', 'surpassed', 'intraday', 'trading', 'january', 'company', 'reached', 'trillion', 'mark', 'slipped', 'level', 'closing', 'bell']","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.3818}",0.3818
"The GPU powerhouse has become a favorite among investors this year, but its rally has left the stock expensive.","['gpu', 'powerhouse', 'become', 'favorite', 'among', 'investor', 'year', 'rally', 'left', 'stock', 'expensive']","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}",0.4588
GitHub's generative AI copilot is helping programmers write more secure code ...,"['github', 'generative', 'copilot', 'helping', 'programmer', 'write', 'secure', 'code']","{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.5574}",0.5574
Gains in Apple shares come as technology stocks rebound on bets that the US Federal Reserve may slow its rate hikes. Apple Inc's market capitalization has breached the $3 trillion mark for the first time since January last year as investors bet on the iPhone maker's ability to increase its ...,"['gain', 'apple', 'share', 'come', 'technology', 'stock', 'rebound', 'bet', 'federal', 'reserve', 'may', 'slow', 'rate', 'hike', 'apple', 'inc', 'market', 'capitalization', 'breached', 'trillion', 'mark', 'first', 'time', 'since', 'january', 'last', 'year', 'investor', 'bet', 'iphone', 'maker', 'ability', 'increase']","{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.8481}",0.8481
Dow Jones Spikes 250 Points After Inflation Data. Visa Scores ... Investor's Business Daily ...,"['dow', 'jones', 'spike', 'point', 'inflation', 'data', 'visa', 'score', 'investor', 'business', 'daily']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"• A new tech bull market has arrived - and it's here to stay, according to Wedbush analyst Dan Ives. • He said a strong earnings season next month is set to put ""more fuel in the tank of this tech rally."" • US tech stocks have soared this year, thanks to investor excitement over the rise of ...","['new', 'tech', 'bull', 'market', 'arrived', 'stay', 'according', 'wedbush', 'analyst', 'dan', 'ives', 'said', 'strong', 'earnings', 'season', 'next', 'month', 'set', 'put', 'fuel', 'tank', 'tech', 'rally', 'tech', 'stock', 'soared', 'year', 'thanks', 'investor', 'excitement', 'rise']","{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.8555}",0.8555
Meta Platforms' pivot away from the metaverse to artificial intelligence could be a game changer.,"['meta', 'platform', 'pivot', 'away', 'metaverse', 'artificial', 'intelligence', 'could', 'game', 'changer']","{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.4767}",0.4767
The U.S. stock market is on track to close out a historically robust first half of the year that will see the technology-heavy Nasdaq Composite post its best opening six-month in four decades despite numerous downside risks. Stock-market analysts remained cautious about what history tells us ...,"['stock', 'market', 'track', 'close', 'historically', 'robust', 'first', 'half', 'year', 'see', 'nasdaq', 'composite', 'post', 'best', 'opening', 'four', 'decade', 'despite', 'numerous', 'downside', 'risk', 'analyst', 'remained', 'cautious', 'history', 'tell']","{'neg': 0.043, 'neu': 0.645, 'pos': 0.312, 'compound': 0.8296}",0.8296
"LONDON ( AP ) - More than 150 executives are urging the European Union to rethink the world's most , saying Friday that upcoming regulations will make it harder for companies in Europe to compete with rivals overseas, especially when it comes to the technology behind systems like ChatGPT.","['london', 'executive', 'urging', 'european', 'union', 'rethink', 'world', 'saying', 'friday', 'upcoming', 'regulation', 'make', 'harder', 'company', 'europe', 'compete', 'rival', 'overseas', 'especially', 'come', 'technology', 'behind', 'system', 'like', 'chatgpt']","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}",0.3612
"A Pelosi spokesman said last year the couple decided to sell Nvidia at a loss to avoid the spread of ""misinformation""-a decision that cost them millions.","['pelosi', 'spokesman', 'said', 'last', 'year', 'couple', 'decided', 'sell', 'nvidia', 'loss', 'avoid', 'spread', 'misinformation', 'decision', 'cost', 'million']","{'neg': 0.343, 'neu': 0.657, 'pos': 0.0, 'compound': -0.7003}",-0.7003
"The iPhone maker is as valuable as Tesla, Berkshire Hathaway, Meta and Netflix- combined.","['iphone', 'maker', 'valuable', 'tesla', 'berkshire', 'hathaway', 'meta', 'combined']","{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.4767}",0.4767
The Nasdaq's 32% rally in the first six months of the year marked the best first half for the tech-heavy index since it jumped 37% in 1983.,"['nasdaq', 'rally', 'first', 'six', 'month', 'year', 'marked', 'best', 'first', 'half', 'index', 'since', 'jumped']","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}",0.6369
"Austin Russell, the world's youngest self-made billionaire, dropped out of college to focus on his business full time, and he recommends others do the same.","['austin', 'russell', 'world', 'youngest', 'billionaire', 'dropped', 'college', 'focus', 'business', 'full', 'time', 'recommends', 'others']","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.2263}",0.2263
"The stock market rally ran toward 2023 highs again with broad-based gains, as many of the major indexes rebound from or near their 21-day moving averages. A number of stocks flashed buy signals, either from traditional breakouts or from pullbacks or early entries.","['stock', 'market', 'rally', 'ran', 'toward', 'high', 'gain', 'many', 'major', 'index', 'rebound', 'near', 'moving', 'average', 'number', 'stock', 'flashed', 'buy', 'signal', 'either', 'traditional', 'breakout', 'pullback', 'early', 'entry']","{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.5719}",0.5719
"[1/2] Traders work on the floor of the New York Stock Exchange ( NYSE ) in New York City, U.S., June 5, 2023. REUTERS/Brendan McDermid/File Photo","['trader', 'work', 'floor', 'new', 'york', 'stock', 'exchange', 'nyse', 'new', 'york', 'city', 'june', 'photo']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"CHICAGO, June 30, 2023 /PRNewswire/ -- The future of the AI market appears promising with the development of conversational AI and autonomous systems, as well as the penetration of new industries, deep learning, and edge computing.","['chicago', 'june', 'future', 'market', 'appears', 'promising', 'development', 'conversational', 'autonomous', 'system', 'well', 'penetration', 'new', 'industry', 'deep', 'learning', 'edge', 'computing']","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5859}",0.5859
"WESTPORT, Conn., June 30, 2023 ( GLOBE NEWSWIRE ) -- HMG Strategy, the World's #1 platform for enabling technology executives to reimagine the enterprise and reshape the business world, is excited to be kicking off its Fall 2023 Executive Leadership Summit series in Atlanta on August 18th at the ...","['westport', 'june', 'globe', 'newswire', 'hmg', 'strategy', 'world', 'platform', 'enabling', 'technology', 'executive', 'reimagine', 'enterprise', 'reshape', 'business', 'world', 'excited', 'kicking', 'fall', 'executive', 'leadership', 'summit', 'series', 'atlanta', 'august']","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.34}",0.34
"Stocks closed out the second quarter on a strong note, largely shrugging off Fed Chair Jerome Powell's comments about interest rates getting two more boosts this year.","['stock', 'closed', 'second', 'quarter', 'strong', 'note', 'largely', 'shrugging', 'fed', 'chair', 'jerome', 'powell', 'comment', 'interest', 'rate', 'getting', 'two', 'boost', 'year']","{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.8402}",0.8402
"SARA SILVERSTEIN: Well, thank you all for being here so much. And it's great to get together. And I hope that we can get into a little bit of a spirited discussion. Tom, recently, I saw that you said that the market is actually slipping into an expansion. Can you talk a little bit about that ...","['sara', 'silverstein', 'well', 'thank', 'much', 'great', 'get', 'together', 'hope', 'get', 'little', 'bit', 'spirited', 'discussion', 'tom', 'recently', 'saw', 'said', 'market', 'actually', 'slipping', 'expansion', 'talk', 'little', 'bit']","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9122}",0.9122
"In today's special Action Alerts PLUS Daily Rundown, AAP team members Doug Kass and Helene Meisler discuss their market outlook, sectors and stocks to watch and much more with Fundstrat's Tom Lee. Recap our entire exclusive members' event here. SARA SILVERSTEIN: Well, thank you all for being here ...","['today', 'special', 'action', 'alert', 'plus', 'daily', 'rundown', 'aap', 'team', 'member', 'doug', 'ka', 'helene', 'meisler', 'discus', 'market', 'outlook', 'sector', 'stock', 'watch', 'much', 'fundstrat', 'tom', 'lee', 'recap', 'entire', 'exclusive', 'member', 'event', 'sara', 'silverstein', 'well', 'thank']","{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.8402}",0.8402
