title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Nvidia Stock Sinks As China Trade Restrictions Set To Crimp Sales,https://www.investors.com/news/technology/nvidia-stock-sinks-as-china-trade-restrictions-set-to-crimp-sales/,20231031T165042,"['PATRICK SEITZ', ""Investor's Business Daily""]",Nvidia ( NVDA ) stock fell Tuesday after a news report said the latest U.S. trade restrictions on China could force the artificial-intelligence chip leader to cancel billions of dollars in orders.,https://www.investors.com/wp-content/uploads/2023/10/Stock-nvidia-l405gpu-01-company.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.87644'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.063777,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.289083', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.289083', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.853391', 'ticker_sentiment_score': '0.135002', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.289083', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.289083', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
5 Top-Performing Stocks of the Top ETF of October,https://www.zacks.com/stock/news/2175729/5-top-performing-stocks-of-the-top-etf-of-october,20231031T160500,['Sweta Killa'],"First Trust SkyBridge Crypto Industry & Digital Economy ETF (CRPT), which provides exposure to the crypto industry and digital economy companies, has gained about 9.2%, becoming the best-performing ETF of October.",https://staticx-tuner.zacks.com/images/articles/main/5d/4284.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.993856'}, {'topic': 'Earnings', 'relevance_score': '0.890401'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.838487'}]",0.366104,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.246333', 'ticker_sentiment_score': '0.251597', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSTR', 'relevance_score': '0.198221', 'ticker_sentiment_score': '0.220741', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CIFR', 'relevance_score': '0.149346', 'ticker_sentiment_score': '0.038757', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CLSK', 'relevance_score': '0.198221', 'ticker_sentiment_score': '0.207048', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HUT', 'relevance_score': '0.246333', 'ticker_sentiment_score': '0.18109', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.339578', 'ticker_sentiment_score': '0.432972', 'ticker_sentiment_label': 'Bullish'}]"
Innofactor provides a comprehensive system delivery to Tampereen Infra Oy,https://www.globenewswire.com/news-release/2023/10/31/2770388/0/en/Innofactor-provides-a-comprehensive-system-delivery-to-Tampereen-Infra-Oy.html,20231031T143000,['Innofactor Oyj'],"Innofactor Plc Inside Information, on October 31, 2023, at 16:30 Finnish time ...",https://ml-eu.globenewswire.com/Resource/Download/5c41619d-c3fa-43f1-9bc4-faa05c30ad0e,GlobeNewswire,n/a,www.globenewswire.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.45622,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.199037', 'ticker_sentiment_score': '0.319144', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
5 Top Dividend Growth Stocks to Buy Amid Market Volatility,https://www.zacks.com/stock/news/2175176/5-top-dividend-growth-stocks-to-buy-amid-market-volatility,20231031T121800,['Sweta Killa'],"Griffon (GFF), PACCAR (PCAR), Microsoft (MSFT), FedEx (FDX) and The TJX Companies (TJX) could be solid choices for your portfolio.",https://staticx-tuner.zacks.com/images/articles/main/20/42816.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.999864'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.99915'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}]",0.393363,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.179521', 'ticker_sentiment_score': '0.211357', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PCAR', 'relevance_score': '0.144059', 'ticker_sentiment_score': '0.185241', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FDX', 'relevance_score': '0.21462', 'ticker_sentiment_score': '0.220966', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TJX', 'relevance_score': '0.179521', 'ticker_sentiment_score': '0.240342', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GFF', 'relevance_score': '0.144059', 'ticker_sentiment_score': '0.175852', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Will Dow Jones ETFs Show the Halloween Effect?,https://www.zacks.com/stock/news/2175798/will-dow-jones-etfs-show-the-halloween-effect,20231031T171700,['Sanghamitra Saha'],"U.S. stocks rallied on Monday after huge selloffs last week. While all three key U.S. indices gained, the surge in the Dow Jones was the most notable.",https://staticx-tuner.zacks.com/images/default_article_images/default201.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.998333'}, {'topic': 'Earnings', 'relevance_score': '0.928769'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.232845,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.166551', 'ticker_sentiment_score': '0.142676', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.220809', 'ticker_sentiment_score': '0.236615', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Finch AI Announces Board of Directors Appointments - PR Newswire,https://www.prnewswire.com/news-releases/finch-ai-announces-board-of-directors-appointments-301972461.html,20231031T130000,[],Finch AI Announces Board of Directors Appointments PR ...,,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.305923,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.153961', 'ticker_sentiment_score': '0.020138', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WBD', 'relevance_score': '0.077343', 'ticker_sentiment_score': '0.077358', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPLK', 'relevance_score': '0.077343', 'ticker_sentiment_score': '0.015391', 'ticker_sentiment_label': 'Neutral'}]"
Will weakness in Magnificent 7 stocks spread to Bitcoin price?,https://cointelegraph.com/news/will-weakness-in-magnificent-7-stocks-spread-to-bitcoin-price,20231031T193138,['Marcel Pechman'],"Tech stocks face trillion-dollar losses as bond yields soar, but their $596 billion cash positions favor alternative hedges, including Bitcoin.",https://s3.cointelegraph.com/uploads/2023-10/c663a7ce-4ec1-4eb0-b3c7-3a7559c016fb.png,Cointelegraph,n/a,cointelegraph.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.983605'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.576289'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.990893'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}]",-0.002439,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.150906', 'ticker_sentiment_score': '-0.01604', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.050572', 'ticker_sentiment_score': '0.025965', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.100941', 'ticker_sentiment_score': '0.0175', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.100941', 'ticker_sentiment_score': '0.0175', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.388126', 'ticker_sentiment_score': '-0.037979', 'ticker_sentiment_label': 'Neutral'}]"
Why a 7% 10-year Treasury yield is still possible,https://www.marketwatch.com/story/why-a-7-10-year-treasury-yield-is-still-possible-d5c2b961,20231031T165600,['Joy Wiltermuth'],"While a recession could prompt Federal Reserve interest rate cuts, a Ned Davis strategist thinks investors shouldn't rule out a 10-year Treasury yield in the 7% range.",https://images.mktw.net/im-878619?width=700&height=574,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.838487'}, {'topic': 'Financial Markets', 'relevance_score': '0.999822'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.075089,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.143843', 'ticker_sentiment_score': '0.130303', 'ticker_sentiment_label': 'Neutral'}]"
"Market Clubhouse Morning Memo - October 30th, 2023  ( Trade Strategy For SPY, QQQ, AAPL, MSFT, TSLA, And META )  - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) ",https://www.benzinga.com/trading-ideas/23/10/35515467/market-clubhouse-morning-memo-october-30th-2023-trade-strategy-for-spy-qqq-aapl-msft-tsla-and-meta,20231031T142625,['RIPS'],"Good Morning Traders! In today's Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, MSFT, TSLA, and META. Our proprietary formula, exclusive to Market Clubhouse, dictates these price levels. This dynamic equation takes into account price, volume, and options flow.",https://cdn.benzinga.com/files/market-clubhouse-morning-memo_98.png?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.184616,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.142284', 'ticker_sentiment_score': '0.245651', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.047654', 'ticker_sentiment_score': '0.081472', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.142284', 'ticker_sentiment_score': '0.254287', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.142284', 'ticker_sentiment_score': '0.292385', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"PlayStation Is Making Bad Investments, Bad Decisions",https://www.forbes.com/sites/paultassi/2023/10/31/playstation-is-making-bad-investments-bad-decisions/,20231031T135256,['Paul Tassi'],"Sony's PlayStation is extremely good at two things: Making a console people want to buy, and having its devs make great single players games for that console. This has been consistent for generations now, but in 2023, Sony no longer believes it to be enough.",https://imageio.forbes.com/specials-images/imageserve/647217d33d296cfe570cb088/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,Forbes,n/a,www.forbes.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.004867,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.13873', 'ticker_sentiment_score': '-0.007885', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.439786', 'ticker_sentiment_score': '-0.045007', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.046452', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Futures Rise Ahead Of Key Housing Data,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-rise-ahead-of-key-housing-data-tesla-stock-continues-to-slide/,20231031T122257,"['SCOTT LEHTONEN', ""Investor's Business Daily""]","Dow Jones futures rose Tuesday morning, as Wall Street braces for the start of the Federal Reserve's two-day meeting. Meanwhile, Tesla stock continued to fall Tuesday, with solid losses, after Monday's dive below the 200 price level.",https://www.investors.com/wp-content/uploads/2021/09/Stock-wallstreetflag-01-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.166667'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.166667'}, {'topic': 'Technology', 'relevance_score': '0.166667'}, {'topic': 'Finance', 'relevance_score': '0.166667'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.166667'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.166667'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}]",0.169422,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.101154', 'ticker_sentiment_score': '0.118205', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.13459', 'ticker_sentiment_score': '0.133378', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ANET', 'relevance_score': '0.101154', 'ticker_sentiment_score': '0.002219', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LSCC', 'relevance_score': '0.067536', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INSW', 'relevance_score': '0.167787', 'ticker_sentiment_score': '0.058684', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.033799', 'ticker_sentiment_score': '0.107376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMGN', 'relevance_score': '0.101154', 'ticker_sentiment_score': '0.002219', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.067536', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.13459', 'ticker_sentiment_score': '0.126703', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.13459', 'ticker_sentiment_score': '0.133378', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LULU', 'relevance_score': '0.101154', 'ticker_sentiment_score': '0.093772', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.13459', 'ticker_sentiment_score': '0.104528', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LNW', 'relevance_score': '0.167787', 'ticker_sentiment_score': '0.134902', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CAT', 'relevance_score': '0.101154', 'ticker_sentiment_score': '0.002219', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PINS', 'relevance_score': '0.101154', 'ticker_sentiment_score': '0.002219', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.101154', 'ticker_sentiment_score': '0.118205', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.200688', 'ticker_sentiment_score': '0.127641', 'ticker_sentiment_label': 'Neutral'}]"
"A top Cisco executive says he was successful despite skipping college, but still pushed his kids to go because he may just be a one-off",https://www.businessinsider.com/ciscos-ceo-dropped-school-16-motorbike-accident-2023-10,20231031T120400,['Sawdah Bhaimiya'],Cisco's CEO dropped out of school at 16 after a motorbike accident. - Business Insider ...,,Business Insider,GoogleRSS,www.businessinsider.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.196561,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.105141', 'ticker_sentiment_score': '-0.156788', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
SCHX: Discover the Potential of These 3 Large Cap ETFs,https://stocknews.com/news/schx-qyld-bufd-discover-the-potential-of-these-3-large-cap-etfs/,20231031T140750,['StockNews.com Staff'],SCHX: Discover the Potential of These 3 Large Cap ...,https://stocknews.com/wp-content/uploads/2021/04/shutterstock_276782663-1-scaled.jpg,Stocknews.com,n/a,stocknews.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.890401'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.125954,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.103628', 'ticker_sentiment_score': '0.122519', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SCHW', 'relevance_score': '0.03463', 'ticker_sentiment_score': '0.046207', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.103628', 'ticker_sentiment_score': '0.122519', 'ticker_sentiment_label': 'Neutral'}]"
