title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Nvidia has AI to thank for entering the $1 trillion club,https://markets.businessinsider.com/news/stocks/nvidia-trillion-dollar-valuation-jensen-huang-apple-amazon-google-microsoft-2023-5,20230531T121838,[],"• It's one of a handful of US companies, including Apple, Microsoft, and Amazon, to reach that level. • The explosion of interest in ChatGPT and AI has fueled Nvidia's stock market surge this year. Nvidia made it into the $1 trillion club on Tuesday after its share price surged.",https://images2.markets.businessinsider.com/647712c9085acb0018fef61d?format=jpeg,Business Insider,GoogleRSS,markets.businessinsider.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.77141'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.231856,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.19117', 'ticker_sentiment_score': '0.171831', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.096283', 'ticker_sentiment_score': '0.07988', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.532043', 'ticker_sentiment_score': '0.290724', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.096283', 'ticker_sentiment_score': '0.07988', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FHI', 'relevance_score': '0.096283', 'ticker_sentiment_score': '0.160358', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"If You Invested $1,000 in IBM in 2011, This Is How Much You Would Have Today",https://www.fool.com/investing/2023/05/31/if-you-invested-1000-in-ibm-in-2011-this-is-how-mu/,20230531T130400,['Leo Sun'],Following this Warren Buffett trade would have been a costly move.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F734338%2Ffemale-investor-laptop.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.503496'}, {'topic': 'Earnings', 'relevance_score': '0.999767'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.538269'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.019358,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.184598', 'ticker_sentiment_score': '-0.067824', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.184598', 'ticker_sentiment_score': '-0.108083', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KD', 'relevance_score': '0.092927', 'ticker_sentiment_score': '-0.021083', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.229582', 'ticker_sentiment_score': '-0.08025', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.046543', 'ticker_sentiment_score': '0.06278', 'ticker_sentiment_label': 'Neutral'}]"
"Why Palantir Is A 'Contentious' AI Play According To This Analyst - Microsoft  ( NASDAQ:MSFT ) , Asana  ( NYSE:ASAN ) , MongoDB  ( NASDAQ:MDB ) , HubSpot  ( NYSE:HUBS ) , Salesforce  ( NYSE:CRM ) , Palantir Technologies  ( NYSE:PLTR ) ",https://www.benzinga.com/analyst-ratings/analyst-color/23/05/32642133/palantir-stock-nearly-doubles-in-may-but-analyst-still-thinks-its-contentious-ai-pl,20230531T094827,['Shanthi Rexaline'],"Palantir Technologies, Inc. PLTR shares have soared 90% since the start of May. The data intelligence software provider's fairly strong first-quarter results and guidance for continued profitability for the remainder of the year provided some lift to the stock.",https://cdn.benzinga.com/files/images/story/2023/Palantir_1.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.088562,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.183198', 'ticker_sentiment_score': '0.234421', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ASAN', 'relevance_score': '0.183198', 'ticker_sentiment_score': '-0.017996', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDB', 'relevance_score': '0.183198', 'ticker_sentiment_score': '0.234421', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HUBS', 'relevance_score': '0.183198', 'ticker_sentiment_score': '0.234421', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PLTR', 'relevance_score': '0.183198', 'ticker_sentiment_score': '0.45565', 'ticker_sentiment_label': 'Bullish'}]"
AI's boom market christens first trillion-dollar darling,https://www.axios.com/2023/05/31/nvidia-ai-boom-trillion-dollar-chips,20230531T093000,"['Ina Fried', 'https://www.axios.com/authors/ina']","Artificial intelligence's rise is already beginning to reshape tech's business landscape, with the emergence over the past week of the first big winner: chipmaker Nvidia. Driving the news: Nvidia opened trading Tuesday with a market capitalization that topped $1 trillion before closing just shy ...",https://graphics.axios.com/hermesv2/2023-05-30-1511-market-value-of/fallbacks/2023-05-30-1511-market-value-of-fallback.png,Axios,Markets,www.axios.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]",0.151927,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.178021', 'ticker_sentiment_score': '0.108691', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.178021', 'ticker_sentiment_score': '0.108691', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.29234', 'ticker_sentiment_score': '0.202701', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'QCOM', 'relevance_score': '0.059785', 'ticker_sentiment_score': '0.130002', 'ticker_sentiment_label': 'Neutral'}]"
We're adding to our position in this beverage retailer on a 15% pullback,https://www.cnbc.com/2023/05/31/were-adding-to-our-position-in-this-beverage-retailer-.html,20230531T140428,"['Jeff Marks', 'Jim Cramer']",The slide in the company's shares began after it failed to raise its full-year guidance when reporting solid quarterly earnings at the start of the month.,https://image.cnbcfm.com/api/v1/image/107215038-1679688323839-gettyimages-1368207267-dsc_3258.jpeg?v=1685541868&w=1920&h=1080,CNBC,Top News,www.cnbc.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.905476'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.157888,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.177802', 'ticker_sentiment_score': '0.098073', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.177802', 'ticker_sentiment_score': '0.098073', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.177802', 'ticker_sentiment_score': '0.098073', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.177802', 'ticker_sentiment_score': '0.098073', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SBUX', 'relevance_score': '0.568435', 'ticker_sentiment_score': '0.224996', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.177802', 'ticker_sentiment_score': '0.098073', 'ticker_sentiment_label': 'Neutral'}]"
"Apple At WWDC: Expect Next Big-Product Details, Especially When It Comes To AI, Analyst Says - Microsoft  ( NASDAQ:MSFT ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) , Meta Platforms  ( NASDAQ:META ) , Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/analyst-ratings/analyst-color/23/05/32647998/apple-at-wwdc-expect-next-big-product-details-especially-when-it-comes-to-ai-analys,20230531T134638,['Shanthi Rexaline'],"Apple, Inc. AAPL is set to kick-start its annual Worldwide Developers Conference on June 5. Wedbush analyst Dan Ives maintains an Outperform rating on the Cupertino, California-based company's shares and a $250 price target for the stock.",https://cdn.benzinga.com/files/images/story/2023/Apple_Photo_by_Vytautas_Kielaitis_on_Shutterstock_9.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.156267,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.174587', 'ticker_sentiment_score': '0.100699', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.174587', 'ticker_sentiment_score': '0.100699', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.174587', 'ticker_sentiment_score': '0.103507', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.848377', 'ticker_sentiment_score': '0.302288', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Membit Launches the 1st Compliance Solution that Captures Business Conversations from Employees' Personal, Native Chat Applications like WhatsApp and iMessage",https://www.prnewswire.com/news-releases/membit-launches-the-1st-compliance-solution-that-captures-business-conversations-from-employees-personal-native-chat-applications-like-whatsapp-and-imessage-301838583.html,20230531T130000,['Membit'],Membit Launches the 1st Compliance Solution that Captures ... PR ...,,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.301995,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.169279', 'ticker_sentiment_score': '0.220782', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"These ETFs Ride AI Rally, Including A Cathie Wood Fund",https://www.investors.com/research/these-etfs-bank-on-ai-stocks-including-a-cathie-wood-fund/,20230531T120000,"['KIMBERLEY KOENIG', ""Investor's Business Daily""]","It's no surprise that artificial intelligence ( AI ) is on investors' minds, as the AI industry takes off. Leading chip developer and AI leader Nvidia ( NVDA ) reported a spectacular first quarter earnings report late Wednesday, lifting AI stocks.",https://www.investors.com/wp-content/uploads/2021/11/Stock-CathieWoods-company.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.875462'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.274107,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.16117', 'ticker_sentiment_score': '0.062171', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PATH', 'relevance_score': '0.16117', 'ticker_sentiment_score': '-0.039873', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.31583', 'ticker_sentiment_score': '0.104703', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.584103', 'ticker_sentiment_score': '0.321423', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.16117', 'ticker_sentiment_score': '0.062171', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.31583', 'ticker_sentiment_score': '0.31893', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ISRG', 'relevance_score': '0.239698', 'ticker_sentiment_score': '0.083749', 'ticker_sentiment_label': 'Neutral'}]"
"Edtech firm Scaler makes fourth acquisition in 2 years, buys Pepcoding",https://www.business-standard.com/companies/news/edtech-firm-scaler-makes-fourth-acquisition-in-2-years-buys-pepcoding-123053100538_1.html,20230531T095649,['Business Standard'],Scaler says it has merged Delhi-based coding instructor with itself for growth and expertise in business ...,"https://bsmedia.business-standard.com/_media/bs/img/article/2023-05/31/full/1685526936-6975.jpg?im=FeatureCrop,width=826,height=465",Business Standard,Companies,www.business-standard.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.33723,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.160633', 'ticker_sentiment_score': '0.208116', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.160633', 'ticker_sentiment_score': '0.208116', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'UBER', 'relevance_score': '0.160633', 'ticker_sentiment_score': '0.208116', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"ThinPrint Launches ThinPrint 13 to Set the Standard in Flexibility, Usability and Security for Enterprise Printing",https://www.benzinga.com/pressreleases/23/05/g32648113/thinprint-launches-thinprint-13-to-set-the-standard-in-flexibility-usability-and-security-for-ente,20230531T135500,['Globe Newswire'],"BERLIN and DENVER, May 31, 2023 ( GLOBE NEWSWIRE ) -- ThinPrint, the leading provider of print management solutions, today launched ThinPrint 13, the latest version of its ThinPrint Engine solution, the company's on-premise and private cloud print management software for remote and virtual ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.361462,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.158519', 'ticker_sentiment_score': '0.123817', 'ticker_sentiment_label': 'Neutral'}]"
