title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Apple and Facebook Get Tricked by Hackers,https://www.thestreet.com/technology/apple-and-facebook-get-tricked-by-hackers,20220331T153300,['Luc Olinga'],Both companies received fake requests from hackers posing as law enforcement.,https://www.thestreet.com/.image/ar_16:9%2Cc_fill%2Ccs_srgb%2Cfl_progressive%2Cg_faces:center%2Cq_auto:good%2Cw_620/MTc3MDI0NzAwMTM0NzI5MTc2/wall-street-bull-4.jpg,The Street,n/a,www.thestreet.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",-0.110411,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.2644', 'ticker_sentiment_score': '-0.091354', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SSNLF', 'relevance_score': '0.107447', 'ticker_sentiment_score': '-0.218441', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.160561', 'ticker_sentiment_score': '-0.218441', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.542463', 'ticker_sentiment_score': '-0.067924', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FB', 'relevance_score': '0.2644', 'ticker_sentiment_score': '-0.205581', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'OKTA', 'relevance_score': '0.107447', 'ticker_sentiment_score': '-0.074041', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNAP', 'relevance_score': '0.107447', 'ticker_sentiment_score': '-0.287474', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Apple releases new device management software as part of subscription push,https://www.cnbc.com/2022/03/31/apple-launches-business-essentials-as-part-of-subscription-push.html,20220331T170009,['Kif Leswing'],Apple is continuing to increase the number of its services that include recurring billing subscriptions.,https://image.cnbcfm.com/api/v1/image/106893221-1623085611095Screen-Shot-2021-06-07-at-1-05-09-PM-png?v=1623085733&w=1920&h=1080,CNBC,Top News,www.cnbc.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.0279,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.222429', 'ticker_sentiment_score': '0.00904', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.222429', 'ticker_sentiment_score': '0.00904', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JAMF', 'relevance_score': '0.112322', 'ticker_sentiment_score': '0.016413', 'ticker_sentiment_label': 'Neutral'}]"
Data Storage Clocks 97% Revenue Growth In Q4 Due To Rising Cyberattacks,https://www.benzinga.com/news/earnings/22/03/26396728/data-storage-clocks-97-revenue-growth-in-q4-due-to-rising-cyberattacks,20220331T135534,['Anusuya Lahiri'],"Business continuity solutions provider Data Storage Corp  ( NASDAQ: DTST )  reported fourth-quarter FY21 revenue growth of 97.1% year-on-year.
Data Storage reported FY21 revenue growth of 59.6% Y/Y to $14.9 million.
Data Storage achieved positive adjusted EBITDA in Q4 and FY21.
The company ...Full s",https://cdn.benzinga.com/files/images/story/2012/abtech_3987.png?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,News,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.839681'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.02084,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.21961', 'ticker_sentiment_score': '0.043339', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DTST', 'relevance_score': '0.949023', 'ticker_sentiment_score': '0.051604', 'ticker_sentiment_label': 'Neutral'}]"
Dow Jones Futures Fall; Oil Prices Dive As U.S. Eyes Reserve Release,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-fall-oil-prices-dive-as-u-s-eyes-reserve-release/,20220331T133200,"['SCOTT LEHTONEN', ""Investor's Business Daily""]",Dow Jones Futures Fall; Oil Prices Dive As U.S. Eyes Reserve Release Investor's Business Daily,https://www.investors.com/wp-content/uploads/2019/06/Stock-OilGusher-09-shutt.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}]",-0.143094,Neutral,"[{'ticker': 'CVS', 'relevance_score': '0.202501', 'ticker_sentiment_score': '-0.056438', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.202501', 'ticker_sentiment_score': '-0.092953', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ANET', 'relevance_score': '0.122352', 'ticker_sentiment_score': '0.016831', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.162638', 'ticker_sentiment_score': '0.044388', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VRTX', 'relevance_score': '0.122352', 'ticker_sentiment_score': '0.064309', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.040927', 'ticker_sentiment_score': '-0.034575', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.162638', 'ticker_sentiment_score': '0.015213', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.202501', 'ticker_sentiment_score': '0.006964', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BCS', 'relevance_score': '0.040927', 'ticker_sentiment_score': '-0.580952', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.162638', 'ticker_sentiment_score': '-0.388443', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'WBA', 'relevance_score': '0.122352', 'ticker_sentiment_score': '0.01926', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.081747', 'ticker_sentiment_score': '-0.580952', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'REGN', 'relevance_score': '0.162638', 'ticker_sentiment_score': '0.02768', 'ticker_sentiment_label': 'Neutral'}]"
This Beaten-Down Nasdaq Stock Could Easily 10x,https://www.fool.com/investing/2022/03/31/this-beaten-down-nasdaq-stock-could-easily-10x/,20220331T140000,"['Matthew Frankel', 'CFP® and Jason Hall']",The global opportunity for the company is massive.,https://g.foolcdn.com/editorial/images/672236/man-remote-work.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.080156,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.201398', 'ticker_sentiment_score': '0.568621', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ZM', 'relevance_score': '0.556008', 'ticker_sentiment_score': '-0.051228', 'ticker_sentiment_label': 'Neutral'}]"
TSRI Announces the Completion of Four United States Public Sector Mainframe Modernization Projects as Federal Government Mandates for IT Modernization Rise,https://www.benzinga.com/pressreleases/22/03/g26395525/tsri-announces-the-completion-of-four-united-states-public-sector-mainframe-modernization-projects,20220331T130000,['Globe Newswire'],"KIRKLAND, Wash., March  31, 2022   ( GLOBE NEWSWIRE )  -- TSRI, a recognized leader in fully-automated software modernization - announces the recent completion of a large-scale, public sector application modernization and mainframe retirement effort that transformed four critical, aging applications",https://ml.globenewswire.com/media/29a1c64b-b45c-4ec2-965e-878e71953187/small/tsri-logo-full-color-png.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.072111,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.199991', 'ticker_sentiment_score': '0.098609', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UIS', 'relevance_score': '0.120814', 'ticker_sentiment_score': '0.098609', 'ticker_sentiment_label': 'Neutral'}]"
"MeritB2B Relaunches as Anteriad, New Branding Aligns With Company Positioning as a Trailblazer in B2B Marketing",https://www.benzinga.com/pressreleases/22/03/g26397933/meritb2b-relaunches-as-anteriad-new-branding-aligns-with-company-positioning-as-a-trailblazer-in-b,20220331T140000,['Globe Newswire'],"RYE BROOK, N.Y., March  31, 2022   ( GLOBE NEWSWIRE )  -- MeritB2B today announced the company's new name, Anteriad, and new brand positioning at their annual PowerB2B Growth Summit. Anteriad, meaning ""pointing forward"", accurately represents both the company's forward-looking approach, and their so",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"[{'topic': 'Mergers & Acquisitions', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.045815,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.147773', 'ticker_sentiment_score': '0.078958', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STQN', 'relevance_score': '0.074207', 'ticker_sentiment_score': '0.055549', 'ticker_sentiment_label': 'Neutral'}]"
"34 Public Companies That Made Time's 100 Most Influential For 2022: AMC, Disney, Ford And More",https://www.benzinga.com/node/26413667,20220331T232127,[],"Time announced this week its annual 100 Most Influential Companies list. Here's a look at the publicly traded companies that made the list.
What Happened: The 2022 winners were divided into five categories with the Titans category containing the most publicly traded companies of the five groups.
Man",https://cdn.benzinga.com/files/imagecache/story_image_685x375C/images/story/2012/screen_shot_2022-03-31_at_7.19.03_pm.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.142857'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.142857'}, {'topic': 'Technology', 'relevance_score': '0.142857'}, {'topic': 'Finance', 'relevance_score': '0.142857'}, {'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.142857'}, {'topic': 'Financial Markets', 'relevance_score': '0.614606'}, {'topic': 'Manufacturing', 'relevance_score': '0.142857'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.142857'}]",0.001361,Neutral,"[{'ticker': 'ALK', 'relevance_score': '0.14227', 'ticker_sentiment_score': '-0.000152', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UAL', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.002418', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.211991', 'ticker_sentiment_score': '0.083963', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GDRX', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.012525', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BYDDF', 'relevance_score': '0.071421', 'ticker_sentiment_score': '-0.010264', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.02009', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UPWK', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.001551', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RIVN', 'relevance_score': '0.211991', 'ticker_sentiment_score': '0.056465', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABNB', 'relevance_score': '0.14227', 'ticker_sentiment_score': '-0.000167', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DASH', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.005723', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.14227', 'ticker_sentiment_score': '-0.004455', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STRY', 'relevance_score': '0.211991', 'ticker_sentiment_score': '-0.006376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.000195', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMC', 'relevance_score': '0.14227', 'ticker_sentiment_score': '-5.4e-05', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WBA', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.001188', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UPS', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.00291', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COF', 'relevance_score': '0.14227', 'ticker_sentiment_score': '-0.000248', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.000522', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.00157', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.211991', 'ticker_sentiment_score': '0.076456', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPOT', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.007186', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.14227', 'ticker_sentiment_score': '-0.001066', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.069755', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SOND', 'relevance_score': '0.211991', 'ticker_sentiment_score': '0.056013', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KIND', 'relevance_score': '0.211991', 'ticker_sentiment_score': '0.054151', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SOFI', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.000318', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FB', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.000759', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MRNA', 'relevance_score': '0.14227', 'ticker_sentiment_score': '0.002069', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.211991', 'ticker_sentiment_score': '0.079296', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.14227', 'ticker_sentiment_score': '-0.000242', 'ticker_sentiment_label': 'Neutral'}]"
Power Design Inc. Enhances its Workplace and Employee Experience with Beezy,https://www.benzinga.com/pressreleases/22/03/g26395519/power-design-inc-enhances-its-workplace-and-employee-experience-with-beezy,20220331T130000,['Globe Newswire'],"DALLAS, TX, March  31, 2022   ( GLOBE NEWSWIRE )  -- Beezy Inc., the leading modern intranet for the Microsoft platform, announced today that it has been chosen by top national design-build contractor, Power Design Inc., for a company-wide deployment to improve the employee experience for the compan",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}]",0.231784,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.135246', 'ticker_sentiment_score': '0.209286', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
UiPath shares dive 19% on weak outlook,https://www.cnbc.com/2022/03/31/uipath-path-earnings-q4-2022.html,20220331T132500,['Lauren Feiner'],CEO Daniel Dines pointed to its exposure in Europe that could create uncertainty amid the war in Ukraine.,https://image.cnbcfm.com/api/v1/image/106871871-1619030766820UiPath-OB-Photo-210421-PRESS-67-jpg?v=1619030812&w=1920&h=1080,CNBC,Top News,www.cnbc.com,"[{'topic': 'Earnings', 'relevance_score': '0.955357'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",-0.065631,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.127591', 'ticker_sentiment_score': '0.015873', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PATH', 'relevance_score': '0.578024', 'ticker_sentiment_score': '-0.098241', 'ticker_sentiment_label': 'Neutral'}]"
